SRS QCM200 Data File
Data Taken on 03.05.2023 at 12:28:38
Tag Definitions
Zero Rel F        = 1
Zero Rel R        = 2
Zero Rel F and R  = 3
User Tag          = 4
Begining of File  = 5

Notes:


Frequency	Resistance	Delta F	Delta R	Delta Mass	Time (s)	Tag
+05.004151800E+6	+03.210700E+2	-06.517000E+2	+02.591420E+2	+01.151413E+1	+09.365340E+2	0
+05.004151800E+6	+03.210600E+2	-06.517000E+2	+02.591320E+2	+01.151413E+1	+09.376060E+2	0
+05.004151900E+6	+03.210700E+2	-06.516000E+2	+02.591420E+2	+01.151237E+1	+09.386840E+2	0
+05.004151900E+6	+03.210800E+2	-06.516000E+2	+02.591520E+2	+01.151237E+1	+09.397580E+2	0
+05.004151900E+6	+03.210800E+2	-06.516000E+2	+02.591520E+2	+01.151237E+1	+09.408200E+2	0
+05.004151800E+6	+03.210900E+2	-06.517000E+2	+02.591620E+2	+01.151413E+1	+09.418940E+2	0
+05.004151600E+6	+03.210800E+2	-06.519000E+2	+02.591520E+2	+01.151767E+1	+09.429820E+2	0
+05.004151600E+6	+03.210900E+2	-06.519000E+2	+02.591620E+2	+01.151767E+1	+09.440550E+2	0
+05.004151600E+6	+03.210900E+2	-06.519000E+2	+02.591620E+2	+01.151767E+1	+09.451180E+2	0
+05.004151400E+6	+03.210800E+2	-06.521000E+2	+02.591520E+2	+01.152120E+1	+09.461970E+2	0
+05.004151300E+6	+03.210700E+2	-06.522000E+2	+02.591420E+2	+01.152297E+1	+09.472690E+2	0
+05.004151300E+6	+03.210700E+2	-06.522000E+2	+02.591420E+2	+01.152297E+1	+09.483510E+2	0
+05.004151000E+6	+03.210800E+2	-06.525000E+2	+02.591520E+2	+01.152827E+1	+09.494290E+2	0
+05.004150800E+6	+03.211000E+2	-06.527000E+2	+02.591720E+2	+01.153180E+1	+09.505030E+2	0
+05.004150600E+6	+03.210900E+2	-06.529000E+2	+02.591620E+2	+01.153534E+1	+09.515760E+2	0
+05.004150500E+6	+03.210600E+2	-06.530000E+2	+02.591320E+2	+01.153710E+1	+09.526430E+2	0
+05.004150600E+6	+03.210900E+2	-06.529000E+2	+02.591620E+2	+01.153534E+1	+09.537170E+2	0
+05.004150600E+6	+03.211300E+2	-06.529000E+2	+02.592020E+2	+01.153534E+1	+09.547990E+2	0
+05.004150500E+6	+03.211500E+2	-06.530000E+2	+02.592220E+2	+01.153710E+1	+09.558720E+2	0
+05.004150400E+6	+03.211600E+2	-06.531000E+2	+02.592320E+2	+01.153887E+1	+09.569370E+2	0
+05.004150200E+6	+03.211400E+2	-06.533000E+2	+02.592120E+2	+01.154240E+1	+09.580180E+2	0
+05.004150100E+6	+03.210600E+2	-06.534000E+2	+02.591320E+2	+01.154417E+1	+09.590870E+2	0
+05.004150400E+6	+03.211600E+2	-06.531000E+2	+02.592320E+2	+01.153887E+1	+09.601690E+2	0
+05.004150700E+6	+03.212800E+2	-06.528000E+2	+02.593520E+2	+01.153357E+1	+09.612320E+2	0
+05.004150200E+6	+03.212000E+2	-06.533000E+2	+02.592720E+2	+01.154240E+1	+09.623210E+2	0
+05.004149800E+6	+03.211700E+2	-06.537000E+2	+02.592420E+2	+01.154947E+1	+09.633910E+2	0
+05.004149600E+6	+03.211800E+2	-06.539000E+2	+02.592520E+2	+01.155300E+1	+09.644690E+2	0
+05.004149400E+6	+03.211600E+2	-06.541000E+2	+02.592320E+2	+01.155654E+1	+09.655420E+2	0
+05.004149400E+6	+03.211400E+2	-06.541000E+2	+02.592120E+2	+01.155654E+1	+09.666130E+2	0
+05.004149300E+6	+03.211100E+2	-06.542000E+2	+02.591820E+2	+01.155830E+1	+09.676840E+2	0
+05.004149300E+6	+03.211100E+2	-06.542000E+2	+02.591820E+2	+01.155830E+1	+09.687620E+2	0
+05.004149200E+6	+03.211000E+2	-06.543000E+2	+02.591720E+2	+01.156007E+1	+09.698380E+2	0
+05.004149100E+6	+03.210900E+2	-06.544000E+2	+02.591620E+2	+01.156184E+1	+09.709140E+2	0
+05.004149300E+6	+03.210800E+2	-06.542000E+2	+02.591520E+2	+01.155830E+1	+09.719840E+2	0
+05.004149100E+6	+03.210700E+2	-06.544000E+2	+02.591420E+2	+01.156184E+1	+09.730560E+2	0
+05.004149100E+6	+03.210800E+2	-06.544000E+2	+02.591520E+2	+01.156184E+1	+09.741300E+2	0
+05.004148900E+6	+03.210900E+2	-06.546000E+2	+02.591620E+2	+01.156537E+1	+09.752060E+2	0
+05.004148700E+6	+03.211100E+2	-06.548000E+2	+02.591820E+2	+01.156890E+1	+09.762900E+2	0
+05.004148500E+6	+03.211200E+2	-06.550000E+2	+02.591920E+2	+01.157244E+1	+09.773590E+2	0
+05.004148000E+6	+03.211000E+2	-06.555000E+2	+02.591720E+2	+01.158127E+1	+09.784320E+2	0
+05.004148000E+6	+03.211100E+2	-06.555000E+2	+02.591820E+2	+01.158127E+1	+09.795060E+2	0
+05.004148000E+6	+03.211000E+2	-06.555000E+2	+02.591720E+2	+01.158127E+1	+09.805810E+2	0
+05.004147900E+6	+03.211100E+2	-06.556000E+2	+02.591820E+2	+01.158304E+1	+09.816550E+2	0
+05.004147600E+6	+03.211000E+2	-06.559000E+2	+02.591720E+2	+01.158834E+1	+09.827370E+2	0
+05.004147500E+6	+03.211000E+2	-06.560000E+2	+02.591720E+2	+01.159011E+1	+09.838130E+2	0
+05.004147300E+6	+03.211100E+2	-06.562000E+2	+02.591820E+2	+01.159364E+1	+09.848860E+2	0
+05.004147100E+6	+03.211200E+2	-06.564000E+2	+02.591920E+2	+01.159717E+1	+09.859500E+2	0
+05.004146900E+6	+03.211300E+2	-06.566000E+2	+02.592020E+2	+01.160071E+1	+09.870390E+2	0
+05.004146900E+6	+03.211200E+2	-06.566000E+2	+02.591920E+2	+01.160071E+1	+09.881130E+2	0
+05.004146700E+6	+03.211300E+2	-06.568000E+2	+02.592020E+2	+01.160424E+1	+09.891850E+2	0
+05.004146600E+6	+03.211300E+2	-06.569000E+2	+02.592020E+2	+01.160601E+1	+09.902510E+2	0
+05.004146400E+6	+03.211300E+2	-06.571000E+2	+02.592020E+2	+01.160954E+1	+09.913370E+2	0
+05.004146300E+6	+03.211400E+2	-06.572000E+2	+02.592120E+2	+01.161131E+1	+09.924030E+2	0
+05.004146200E+6	+03.211600E+2	-06.573000E+2	+02.592320E+2	+01.161307E+1	+09.934880E+2	0
+05.004146100E+6	+03.211600E+2	-06.574000E+2	+02.592320E+2	+01.161484E+1	+09.945620E+2	0
+05.004146000E+6	+03.211600E+2	-06.575000E+2	+02.592320E+2	+01.161661E+1	+09.956450E+2	0
+05.004146000E+6	+03.211700E+2	-06.575000E+2	+02.592420E+2	+01.161661E+1	+09.967160E+2	0
+05.004145900E+6	+03.211700E+2	-06.576000E+2	+02.592420E+2	+01.161837E+1	+09.977870E+2	0
+05.004145800E+6	+03.211700E+2	-06.577000E+2	+02.592420E+2	+01.162014E+1	+09.988670E+2	0
+05.004145700E+6	+03.211700E+2	-06.578000E+2	+02.592420E+2	+01.162191E+1	+09.999440E+2	0
+05.004145800E+6	+03.211800E+2	-06.577000E+2	+02.592520E+2	+01.162014E+1	+01.001010E+3	0
+05.004145700E+6	+03.211800E+2	-06.578000E+2	+02.592520E+2	+01.162191E+1	+01.002086E+3	0
+05.004145600E+6	+03.211900E+2	-06.579000E+2	+02.592620E+2	+01.162367E+1	+01.003160E+3	0
+05.004145500E+6	+03.211900E+2	-06.580000E+2	+02.592620E+2	+01.162544E+1	+01.004244E+3	0
+05.004145500E+6	+03.211900E+2	-06.580000E+2	+02.592620E+2	+01.162544E+1	+01.005317E+3	0
+05.004145400E+6	+03.211900E+2	-06.581000E+2	+02.592620E+2	+01.162721E+1	+01.006381E+3	0
+05.004145100E+6	+03.211900E+2	-06.584000E+2	+02.592620E+2	+01.163251E+1	+01.007456E+3	0
+05.004145100E+6	+03.211900E+2	-06.584000E+2	+02.592620E+2	+01.163251E+1	+01.008538E+3	0
+05.004145000E+6	+03.212000E+2	-06.585000E+2	+02.592720E+2	+01.163428E+1	+01.009614E+3	0
+05.004145000E+6	+03.212000E+2	-06.585000E+2	+02.592720E+2	+01.163428E+1	+01.010676E+3	0
+05.004144900E+6	+03.212000E+2	-06.586000E+2	+02.592720E+2	+01.163604E+1	+01.011760E+3	0
+05.004144900E+6	+03.212100E+2	-06.586000E+2	+02.592820E+2	+01.163604E+1	+01.012830E+3	0
+05.004144800E+6	+03.212200E+2	-06.587000E+2	+02.592920E+2	+01.163781E+1	+01.013898E+3	0
+05.004144700E+6	+03.212200E+2	-06.588000E+2	+02.592920E+2	+01.163958E+1	+01.014969E+3	0
+05.004144500E+6	+03.212300E+2	-06.590000E+2	+02.593020E+2	+01.164311E+1	+01.016050E+3	0
+05.004144500E+6	+03.212300E+2	-06.590000E+2	+02.593020E+2	+01.164311E+1	+01.017121E+3	0
+05.004144400E+6	+03.212300E+2	-06.591000E+2	+02.593020E+2	+01.164488E+1	+01.018206E+3	0
+05.004144400E+6	+03.212300E+2	-06.591000E+2	+02.593020E+2	+01.164488E+1	+01.019279E+3	0
+05.004144300E+6	+03.212300E+2	-06.592000E+2	+02.593020E+2	+01.164664E+1	+01.020348E+3	0
+05.004144200E+6	+03.212300E+2	-06.593000E+2	+02.593020E+2	+01.164841E+1	+01.021420E+3	0
+05.004144000E+6	+03.212400E+2	-06.595000E+2	+02.593120E+2	+01.165194E+1	+01.022504E+3	0
+05.004144000E+6	+03.212500E+2	-06.595000E+2	+02.593220E+2	+01.165194E+1	+01.023573E+3	0
+05.004143700E+6	+03.212500E+2	-06.598000E+2	+02.593220E+2	+01.165724E+1	+01.024642E+3	0
+05.004143700E+6	+03.212500E+2	-06.598000E+2	+02.593220E+2	+01.165724E+1	+01.025723E+3	0
+05.004143600E+6	+03.212600E+2	-06.599000E+2	+02.593320E+2	+01.165901E+1	+01.026793E+3	0
+05.004143400E+6	+03.212700E+2	-06.601000E+2	+02.593420E+2	+01.166254E+1	+01.027864E+3	0
+05.004143300E+6	+03.212700E+2	-06.602000E+2	+02.593420E+2	+01.166431E+1	+01.028942E+3	0
+05.004143100E+6	+03.212700E+2	-06.604000E+2	+02.593420E+2	+01.166784E+1	+01.030018E+3	0
+05.004143000E+6	+03.212800E+2	-06.605000E+2	+02.593520E+2	+01.166961E+1	+01.031103E+3	0
+05.004142900E+6	+03.212800E+2	-06.606000E+2	+02.593520E+2	+01.167138E+1	+01.032166E+3	0
+05.004142700E+6	+03.212800E+2	-06.608000E+2	+02.593520E+2	+01.167491E+1	+01.033249E+3	0
+05.004142500E+6	+03.212800E+2	-06.610000E+2	+02.593520E+2	+01.167845E+1	+01.034319E+3	0
+05.004142300E+6	+03.212900E+2	-06.612000E+2	+02.593620E+2	+01.168198E+1	+01.035391E+3	0
+05.004142100E+6	+03.213000E+2	-06.614000E+2	+02.593720E+2	+01.168551E+1	+01.036463E+3	0
+05.004141800E+6	+03.213100E+2	-06.617000E+2	+02.593820E+2	+01.169081E+1	+01.037538E+3	0
+05.004141600E+6	+03.213100E+2	-06.619000E+2	+02.593820E+2	+01.169435E+1	+01.038622E+3	0
+05.004141500E+6	+03.213200E+2	-06.620000E+2	+02.593920E+2	+01.169611E+1	+01.039696E+3	0
+05.004141300E+6	+03.213300E+2	-06.622000E+2	+02.594020E+2	+01.169965E+1	+01.040768E+3	0
+05.004141100E+6	+03.213400E+2	-06.624000E+2	+02.594120E+2	+01.170318E+1	+01.041842E+3	0
+05.004141000E+6	+03.213500E+2	-06.625000E+2	+02.594220E+2	+01.170495E+1	+01.042916E+3	0
+05.004140900E+6	+03.213600E+2	-06.626000E+2	+02.594320E+2	+01.170671E+1	+01.043991E+3	0
+05.004140800E+6	+03.213700E+2	-06.627000E+2	+02.594420E+2	+01.170848E+1	+01.045065E+3	0
+05.004140800E+6	+03.213800E+2	-06.627000E+2	+02.594520E+2	+01.170848E+1	+01.046136E+3	0
+05.004140700E+6	+03.213900E+2	-06.628000E+2	+02.594620E+2	+01.171025E+1	+01.047207E+3	0
+05.004140500E+6	+03.213900E+2	-06.630000E+2	+02.594620E+2	+01.171378E+1	+01.048287E+3	0
+05.004140500E+6	+03.213900E+2	-06.630000E+2	+02.594620E+2	+01.171378E+1	+01.049355E+3	0
+05.004140400E+6	+03.214000E+2	-06.631000E+2	+02.594720E+2	+01.171555E+1	+01.050436E+3	0
+05.004140300E+6	+03.214000E+2	-06.632000E+2	+02.594720E+2	+01.171731E+1	+01.051512E+3	0
+05.004140300E+6	+03.214000E+2	-06.632000E+2	+02.594720E+2	+01.171731E+1	+01.052590E+3	0
+05.004140300E+6	+03.214000E+2	-06.632000E+2	+02.594720E+2	+01.171731E+1	+01.053665E+3	0
+05.004140300E+6	+03.214100E+2	-06.632000E+2	+02.594820E+2	+01.171731E+1	+01.054743E+3	0
+05.004140300E+6	+03.214000E+2	-06.632000E+2	+02.594720E+2	+01.171731E+1	+01.055817E+3	0
+05.004140300E+6	+03.214000E+2	-06.632000E+2	+02.594720E+2	+01.171731E+1	+01.056890E+3	0
+05.004140400E+6	+03.213900E+2	-06.631000E+2	+02.594620E+2	+01.171555E+1	+01.057961E+3	0
+05.004140400E+6	+03.214000E+2	-06.631000E+2	+02.594720E+2	+01.171555E+1	+01.059039E+3	0
+05.004140600E+6	+03.214000E+2	-06.629000E+2	+02.594720E+2	+01.171201E+1	+01.060112E+3	0
+05.004140600E+6	+03.213900E+2	-06.629000E+2	+02.594620E+2	+01.171201E+1	+01.061191E+3	0
+05.004140800E+6	+03.213800E+2	-06.627000E+2	+02.594520E+2	+01.170848E+1	+01.062263E+3	0
+05.004140800E+6	+03.213800E+2	-06.627000E+2	+02.594520E+2	+01.170848E+1	+01.063341E+3	0
+05.004140900E+6	+03.213700E+2	-06.626000E+2	+02.594420E+2	+01.170671E+1	+01.064413E+3	0
+05.004140800E+6	+03.213800E+2	-06.627000E+2	+02.594520E+2	+01.170848E+1	+01.065487E+3	0
+05.004141000E+6	+03.213800E+2	-06.625000E+2	+02.594520E+2	+01.170495E+1	+01.066571E+3	0
+05.004141000E+6	+03.213700E+2	-06.625000E+2	+02.594420E+2	+01.170495E+1	+01.067643E+3	0
+05.004141100E+6	+03.213600E+2	-06.624000E+2	+02.594320E+2	+01.170318E+1	+01.068715E+3	0
+05.004141100E+6	+03.213500E+2	-06.624000E+2	+02.594220E+2	+01.170318E+1	+01.069794E+3	0
+05.004141100E+6	+03.213500E+2	-06.624000E+2	+02.594220E+2	+01.170318E+1	+01.070867E+3	0
+05.004141200E+6	+03.213400E+2	-06.623000E+2	+02.594120E+2	+01.170141E+1	+01.071947E+3	0
+05.004141200E+6	+03.213400E+2	-06.623000E+2	+02.594120E+2	+01.170141E+1	+01.073015E+3	0
+05.004141300E+6	+03.213400E+2	-06.622000E+2	+02.594120E+2	+01.169965E+1	+01.074088E+3	0
+05.004141400E+6	+03.213400E+2	-06.621000E+2	+02.594120E+2	+01.169788E+1	+01.075164E+3	0
+05.004141400E+6	+03.213300E+2	-06.621000E+2	+02.594020E+2	+01.169788E+1	+01.076238E+3	0
+05.004141500E+6	+03.213300E+2	-06.620000E+2	+02.594020E+2	+01.169611E+1	+01.077310E+3	0
+05.004141600E+6	+03.213400E+2	-06.619000E+2	+02.594120E+2	+01.169435E+1	+01.078389E+3	0
+05.004141600E+6	+03.213200E+2	-06.619000E+2	+02.593920E+2	+01.169435E+1	+01.079460E+3	0
+05.004141800E+6	+03.213300E+2	-06.617000E+2	+02.594020E+2	+01.169081E+1	+01.080543E+3	0
+05.004142000E+6	+03.213200E+2	-06.615000E+2	+02.593920E+2	+01.168728E+1	+01.081608E+3	0
+05.004142200E+6	+03.213100E+2	-06.613000E+2	+02.593820E+2	+01.168375E+1	+01.082687E+3	0
+05.004142200E+6	+03.213100E+2	-06.613000E+2	+02.593820E+2	+01.168375E+1	+01.083756E+3	0
+05.004142400E+6	+03.213000E+2	-06.611000E+2	+02.593720E+2	+01.168021E+1	+01.084843E+3	0
+05.004142500E+6	+03.213100E+2	-06.610000E+2	+02.593820E+2	+01.167845E+1	+01.085908E+3	0
+05.004142700E+6	+03.213000E+2	-06.608000E+2	+02.593720E+2	+01.167491E+1	+01.086996E+3	0
+05.004142900E+6	+03.213000E+2	-06.606000E+2	+02.593720E+2	+01.167138E+1	+01.088054E+3	0
+05.004143000E+6	+03.213000E+2	-06.605000E+2	+02.593720E+2	+01.166961E+1	+01.089136E+3	0
+05.004143100E+6	+03.213000E+2	-06.604000E+2	+02.593720E+2	+01.166784E+1	+01.090201E+3	0
+05.004143300E+6	+03.212900E+2	-06.602000E+2	+02.593620E+2	+01.166431E+1	+01.091272E+3	0
+05.004143400E+6	+03.212900E+2	-06.601000E+2	+02.593620E+2	+01.166254E+1	+01.092356E+3	0
+05.004143600E+6	+03.212800E+2	-06.599000E+2	+02.593520E+2	+01.165901E+1	+01.093430E+3	0
+05.004143700E+6	+03.212700E+2	-06.598000E+2	+02.593420E+2	+01.165724E+1	+01.094514E+3	0
+05.004144000E+6	+03.212600E+2	-06.595000E+2	+02.593320E+2	+01.165194E+1	+01.095587E+3	0
+05.004144200E+6	+03.212600E+2	-06.593000E+2	+02.593320E+2	+01.164841E+1	+01.096663E+3	0
+05.004144400E+6	+03.212700E+2	-06.591000E+2	+02.593420E+2	+01.164488E+1	+01.097731E+3	0
+05.004144600E+6	+03.212600E+2	-06.589000E+2	+02.593320E+2	+01.164134E+1	+01.098813E+3	0
+05.004144600E+6	+03.212500E+2	-06.589000E+2	+02.593220E+2	+01.164134E+1	+01.099885E+3	0
+05.004144900E+6	+03.212500E+2	-06.586000E+2	+02.593220E+2	+01.163604E+1	+01.100951E+3	0
+05.004145000E+6	+03.212600E+2	-06.585000E+2	+02.593320E+2	+01.163428E+1	+01.102033E+3	0
+05.004145200E+6	+03.212500E+2	-06.583000E+2	+02.593220E+2	+01.163074E+1	+01.103105E+3	0
+05.004145400E+6	+03.212500E+2	-06.581000E+2	+02.593220E+2	+01.162721E+1	+01.104176E+3	0
+05.004145600E+6	+03.212400E+2	-06.579000E+2	+02.593120E+2	+01.162367E+1	+01.105251E+3	0
+05.004145800E+6	+03.212300E+2	-06.577000E+2	+02.593020E+2	+01.162014E+1	+01.106325E+3	0
+05.004145900E+6	+03.212400E+2	-06.576000E+2	+02.593120E+2	+01.161837E+1	+01.107399E+3	0
+05.004146000E+6	+03.212300E+2	-06.575000E+2	+02.593020E+2	+01.161661E+1	+01.108476E+3	0
+05.004146200E+6	+03.212300E+2	-06.573000E+2	+02.593020E+2	+01.161307E+1	+01.109553E+3	0
+05.004146500E+6	+03.212200E+2	-06.570000E+2	+02.592920E+2	+01.160777E+1	+01.110619E+3	0
+05.004146600E+6	+03.212100E+2	-06.569000E+2	+02.592820E+2	+01.160601E+1	+01.111688E+3	0
+05.004146800E+6	+03.212100E+2	-06.567000E+2	+02.592820E+2	+01.160247E+1	+01.112773E+3	0
+05.004146900E+6	+03.212000E+2	-06.566000E+2	+02.592720E+2	+01.160071E+1	+01.113848E+3	0
+05.004147000E+6	+03.211900E+2	-06.565000E+2	+02.592620E+2	+01.159894E+1	+01.114918E+3	0
+05.004147100E+6	+03.211900E+2	-06.564000E+2	+02.592620E+2	+01.159717E+1	+01.115999E+3	0
+05.004147300E+6	+03.211900E+2	-06.562000E+2	+02.592620E+2	+01.159364E+1	+01.117070E+3	0
+05.004147400E+6	+03.211800E+2	-06.561000E+2	+02.592520E+2	+01.159187E+1	+01.118146E+3	0
+05.004147500E+6	+03.211800E+2	-06.560000E+2	+02.592520E+2	+01.159011E+1	+01.119216E+3	0
+05.004148000E+6	+03.214100E+2	-06.555000E+2	+02.594820E+2	+01.158127E+1	+01.120295E+3	0
+05.004152400E+6	+03.220900E+2	-06.511000E+2	+02.601620E+2	+01.150353E+1	+01.121369E+3	0
+05.004160100E+6	+03.226300E+2	-06.434000E+2	+02.607020E+2	+01.136749E+1	+01.122438E+3	0
+05.004162300E+6	+03.224000E+2	-06.412000E+2	+02.604720E+2	+01.132862E+1	+01.123524E+3	0
+05.004159300E+6	+03.220400E+2	-06.442000E+2	+02.601120E+2	+01.138163E+1	+01.124601E+3	0
+05.004153100E+6	+03.214900E+2	-06.504000E+2	+02.595620E+2	+01.149117E+1	+01.125670E+3	0
+05.004153600E+6	+03.212200E+2	-06.499000E+2	+02.592920E+2	+01.148233E+1	+01.126753E+3	0
+05.004154200E+6	+03.211800E+2	-06.493000E+2	+02.592520E+2	+01.147173E+1	+01.127823E+3	0
+05.004154600E+6	+03.211800E+2	-06.489000E+2	+02.592520E+2	+01.146466E+1	+01.128898E+3	0
+05.004154800E+6	+03.211400E+2	-06.487000E+2	+02.592120E+2	+01.146113E+1	+01.129981E+3	0
+05.004154700E+6	+03.211000E+2	-06.488000E+2	+02.591720E+2	+01.146290E+1	+01.131049E+3	0
+05.004154400E+6	+03.210700E+2	-06.491000E+2	+02.591420E+2	+01.146820E+1	+01.132122E+3	0
+05.004154200E+6	+03.210500E+2	-06.493000E+2	+02.591220E+2	+01.147173E+1	+01.133210E+3	0
+05.004153900E+6	+03.209900E+2	-06.496000E+2	+02.590620E+2	+01.147703E+1	+01.134277E+3	0
+05.004153600E+6	+03.209600E+2	-06.499000E+2	+02.590320E+2	+01.148233E+1	+01.135349E+3	0
+05.004153100E+6	+03.209700E+2	-06.504000E+2	+02.590420E+2	+01.149117E+1	+01.136423E+3	0
+05.004152800E+6	+03.209800E+2	-06.507000E+2	+02.590520E+2	+01.149647E+1	+01.137497E+3	0
+05.004152000E+6	+03.209500E+2	-06.515000E+2	+02.590220E+2	+01.151060E+1	+01.138574E+3	0
+05.004150100E+6	+03.211100E+2	-06.534000E+2	+02.591820E+2	+01.154417E+1	+01.139644E+3	0
+05.004149300E+6	+03.211700E+2	-06.542000E+2	+02.592420E+2	+01.155830E+1	+01.140720E+3	0
+05.004148400E+6	+03.211600E+2	-06.551000E+2	+02.592320E+2	+01.157420E+1	+01.141796E+3	0
+05.004147700E+6	+03.211400E+2	-06.558000E+2	+02.592120E+2	+01.158657E+1	+01.142872E+3	0
+05.004146300E+6	+03.211300E+2	-06.572000E+2	+02.592020E+2	+01.161131E+1	+01.143947E+3	0
+05.004144900E+6	+03.211500E+2	-06.586000E+2	+02.592220E+2	+01.163604E+1	+01.145018E+3	0
+05.004143900E+6	+03.211600E+2	-06.596000E+2	+02.592320E+2	+01.165371E+1	+01.146094E+3	0
+05.004143200E+6	+03.211800E+2	-06.603000E+2	+02.592520E+2	+01.166608E+1	+01.147169E+3	0
+05.004142900E+6	+03.212000E+2	-06.606000E+2	+02.592720E+2	+01.167138E+1	+01.148239E+3	0
+05.004142600E+6	+03.212200E+2	-06.609000E+2	+02.592920E+2	+01.167668E+1	+01.149316E+3	0
+05.004142400E+6	+03.212100E+2	-06.611000E+2	+02.592820E+2	+01.168021E+1	+01.150390E+3	0
+05.004142400E+6	+03.212100E+2	-06.611000E+2	+02.592820E+2	+01.168021E+1	+01.151464E+3	0
+05.004142400E+6	+03.212100E+2	-06.611000E+2	+02.592820E+2	+01.168021E+1	+01.152540E+3	0
+05.004142000E+6	+03.210800E+2	-06.615000E+2	+02.591520E+2	+01.168728E+1	+01.153622E+3	0
+05.004141300E+6	+03.211200E+2	-06.622000E+2	+02.591920E+2	+01.169965E+1	+01.154692E+3	0
+05.004147900E+6	+03.254000E+2	-06.556000E+2	+02.634720E+2	+01.158304E+1	+01.155760E+3	0
+05.004153000E+6	+03.280800E+2	-06.505000E+2	+02.661520E+2	+01.149293E+1	+01.156848E+3	0
+05.004139600E+6	+03.293500E+2	-06.639000E+2	+02.674220E+2	+01.172968E+1	+01.157921E+3	0
+05.004137600E+6	+03.294200E+2	-06.659000E+2	+02.674920E+2	+01.176502E+1	+01.158998E+3	0
+05.004137400E+6	+03.293900E+2	-06.661000E+2	+02.674620E+2	+01.176855E+1	+01.160072E+3	0
+05.004137700E+6	+03.293000E+2	-06.658000E+2	+02.673720E+2	+01.176325E+1	+01.161133E+3	0
+05.004138000E+6	+03.291900E+2	-06.655000E+2	+02.672620E+2	+01.175795E+1	+01.162211E+3	0
+05.004138300E+6	+03.291300E+2	-06.652000E+2	+02.672020E+2	+01.175265E+1	+01.163285E+3	0
+05.004138800E+6	+03.290500E+2	-06.647000E+2	+02.671220E+2	+01.174382E+1	+01.164371E+3	0
+05.004139400E+6	+03.289900E+2	-06.641000E+2	+02.670620E+2	+01.173322E+1	+01.165444E+3	0
+05.004139900E+6	+03.289200E+2	-06.636000E+2	+02.669920E+2	+01.172438E+1	+01.166519E+3	0
+05.004140600E+6	+03.288800E+2	-06.629000E+2	+02.669520E+2	+01.171201E+1	+01.167593E+3	0
+05.004141500E+6	+03.288000E+2	-06.620000E+2	+02.668720E+2	+01.169611E+1	+01.168667E+3	0
+05.004142000E+6	+03.287400E+2	-06.615000E+2	+02.668120E+2	+01.168728E+1	+01.169737E+3	0
+05.004142400E+6	+03.287100E+2	-06.611000E+2	+02.667820E+2	+01.168021E+1	+01.170807E+3	0
+05.004142600E+6	+03.286500E+2	-06.609000E+2	+02.667220E+2	+01.167668E+1	+01.171891E+3	0
+05.004142900E+6	+03.286500E+2	-06.606000E+2	+02.667220E+2	+01.167138E+1	+01.172965E+3	0
+05.004143000E+6	+03.294400E+2	-06.605000E+2	+02.675120E+2	+01.166961E+1	+01.174038E+3	0
+05.004165700E+6	+03.277600E+2	-06.378000E+2	+02.658320E+2	+01.126855E+1	+01.175110E+3	0
+05.004145500E+6	+03.455700E+2	-06.580000E+2	+02.836420E+2	+01.162544E+1	+01.176194E+3	0
+05.004125300E+6	+03.270500E+2	-06.782000E+2	+02.651220E+2	+01.198233E+1	+01.177263E+3	0
+05.004130100E+6	+03.237000E+2	-06.734000E+2	+02.617720E+2	+01.189753E+1	+01.178342E+3	0
+05.004121000E+6	+03.242500E+2	-06.825000E+2	+02.623220E+2	+01.205830E+1	+01.179420E+3	0
+05.004127300E+6	+03.238900E+2	-06.762000E+2	+02.619620E+2	+01.194700E+1	+01.180494E+3	0
+05.004122100E+6	+03.249500E+2	-06.814000E+2	+02.630220E+2	+01.203887E+1	+01.181563E+3	0
+05.004119100E+6	+03.263100E+2	-06.844000E+2	+02.643820E+2	+01.209187E+1	+01.182641E+3	0
+05.004118200E+6	+03.256200E+2	-06.853000E+2	+02.636920E+2	+01.210777E+1	+01.183721E+3	0
+05.004120000E+6	+03.253000E+2	-06.835000E+2	+02.633720E+2	+01.207597E+1	+01.184796E+3	0
+05.004120400E+6	+03.248600E+2	-06.831000E+2	+02.629320E+2	+01.206890E+1	+01.185870E+3	0
+05.004119600E+6	+03.246300E+2	-06.839000E+2	+02.627020E+2	+01.208304E+1	+01.186947E+3	0
+05.004119400E+6	+03.247300E+2	-06.841000E+2	+02.628020E+2	+01.208657E+1	+01.188009E+3	0
+05.004117900E+6	+03.249300E+2	-06.856000E+2	+02.630020E+2	+01.211307E+1	+01.189084E+3	0
+05.004116900E+6	+03.252600E+2	-06.866000E+2	+02.633320E+2	+01.213074E+1	+01.190162E+3	0
+05.004116100E+6	+03.257600E+2	-06.874000E+2	+02.638320E+2	+01.214488E+1	+01.191236E+3	0
+05.004115300E+6	+03.260400E+2	-06.882000E+2	+02.641120E+2	+01.215901E+1	+01.192317E+3	0
+05.004113900E+6	+03.262300E+2	-06.896000E+2	+02.643020E+2	+01.218375E+1	+01.193393E+3	0
+05.004112400E+6	+03.261600E+2	-06.911000E+2	+02.642320E+2	+01.221025E+1	+01.194457E+3	0
+05.004112700E+6	+03.263400E+2	-06.908000E+2	+02.644120E+2	+01.220495E+1	+01.195530E+3	0
+05.004112200E+6	+03.264300E+2	-06.913000E+2	+02.645020E+2	+01.221378E+1	+01.196615E+3	0
