;Frequency;Resistance;Delta F;Delta R;Delta Mass;Time (s);Tag
423;5004225.8;328.84;5.6;3.1;-0.09893993;473.178;0
424;5004225.7;328.81;5.5;3.07;-0.09717314;474.254;0
425;5004225.8;328.82;5.6;3.08;-0.09893993;475.333;0
426;5004225.8;328.83;5.6;3.09;-0.09893993;476.399;0
427;5004225.8;328.88;5.6;3.14;-0.09893993;477.476;0
428;5004225.9;328.89;5.7;3.15;-0.1007067;478.556;0
429;5004225.9;328.88;5.7;3.14;-0.1007067;479.625;0
430;5004226.0;328.98;5.8;3.24;-0.1024735;480.71;0
431;5004226.0;329.0;5.8;3.26;-0.1024735;481.777;0
432;5004226.0;329.03;5.8;3.29;-0.1024735;482.846;0
433;5004225.6;328.79;5.4;3.05;-0.09540636;483.919;0
434;5004225.7;328.68;5.5;2.94;-0.09717314;485.004;0
435;5004225.8;328.73;5.6;2.99;-0.09893993;486.075;0
436;5004225.9;328.81;5.7;3.07;-0.1007067;487.143;0
437;5004226.0;328.92;5.8;3.18;-0.1024735;488.225;0
438;5004225.9;328.95;5.7;3.21;-0.1007067;489.294;0
439;5004225.9;329.0;5.7;3.26;-0.1007067;490.385;0
440;5004226.0;329.04;5.8;3.3;-0.1024735;491.453;0
441;5004226.1;329.08;5.9;3.34;-0.1042403;492.521;0
442;5004226.1;329.15;5.9;3.41;-0.1042403;493.606;0
443;5004226.2;329.21;6.0;3.47;-0.1060071;494.675;0
444;5004226.2;329.15;6.0;3.41;-0.1060071;495.759;0
445;5004225.7;329.0;5.5;3.26;-0.09717314;496.833;0
446;5004225.8;329.12;5.6;3.38;-0.09893993;497.902;0
447;5004226.0;329.4;5.8;3.66;-0.1024735;498.984;0
448;5004226.1;329.6;5.9;3.86;-0.1042403;500.062;0
449;5004226.1;329.78;5.9;4.04;-0.1042403;501.143;0
450;5004226.2;329.94;6.0;4.2;-0.1060071;502.211;0
451;5004226.0;330.04;5.8;4.3;-0.1024735;503.292;0
452;5004225.9;330.06;5.7;4.32;-0.1007067;504.36;0
453;5004225.8;330.03;5.6;4.29;-0.09893993;505.435;0
454;5004225.6;330.08;5.4;4.34;-0.09540636;506.517;0
455;5004225.3;329.9;5.1;4.16;-0.09010601;507.597;0
456;5004225.2;329.8;5.0;4.06;-0.08833922;508.665;0
457;5004225.3;329.84;5.1;4.1;-0.09010601;509.732;0
458;5004225.6;329.98;5.4;4.24;-0.09540636;510.809;0
459;5004225.5;330.16;5.3;4.42;-0.09363958;511.884;0
460;5004225.3;330.28;5.1;4.54;-0.09010601;512.963;0
461;5004225.1;330.35;4.9;4.61;-0.08657244;514.032;0
462;5004225.1;330.36;4.9;4.62;-0.08657244;515.113;0
463;5004225.2;330.36;5.0;4.62;-0.08833922;516.183;0
464;5004225.2;330.35;5.0;4.61;-0.08833922;517.266;0
465;5004225.1;330.34;4.9;4.6;-0.08657244;518.333;0
466;5004225.3;330.28;5.1;4.54;-0.09010601;519.417;0
467;5004225.3;330.3;5.1;4.56;-0.09010601;520.484;0
468;5004225.6;330.33;5.4;4.59;-0.09540636;521.56;0
469;5004225.6;330.5;5.4;4.76;-0.09540636;522.64;0
470;5004224.8;330.03;4.6;4.29;-0.08127208;523.71;0
471;5004225.0;330.0;4.8;4.26;-0.08480565;524.785;0
472;5004225.4;330.17;5.2;4.43;-0.09187279;525.869;0
473;5004225.2;330.31;5.0;4.57;-0.08833922;526.945;0
474;5004225.0;330.36;4.8;4.62;-0.08480565;528.015;0
475;5004225.0;330.39;4.8;4.65;-0.08480565;529.093;0
476;5004225.0;330.39;4.8;4.65;-0.08480565;530.167;0
477;5004225.0;330.39;4.8;4.65;-0.08480565;531.237;0
478;5004225.3;330.43;5.1;4.69;-0.09010601;532.311;0
479;5004225.4;330.43;5.2;4.69;-0.09187279;533.379;0
480;5004225.4;330.42;5.2;4.68;-0.09187279;534.458;0
481;5004225.5;330.51;5.3;4.77;-0.09363958;535.528;0
482;5004224.9;330.17;4.7;4.43;-0.08303887;536.61;0
483;5004225.0;330.0;4.8;4.26;-0.08480565;537.686;0
484;5004225.6;330.13;5.4;4.39;-0.09540636;538.769;0
485;5004225.7;330.25;5.5;4.51;-0.09717314;539.838;0
486;5004225.3;330.33;5.1;4.59;-0.09010601;540.918;0
487;5004225.2;330.36;5.0;4.62;-0.08833922;541.983;0
488;5004225.2;330.35;5.0;4.61;-0.08833922;543.065;0
489;5004225.3;330.33;5.1;4.59;-0.09010601;544.144;0
490;5004225.3;330.22;5.1;4.48;-0.09010601;545.21;0
491;5004225.3;330.11;5.1;4.37;-0.09010601;546.298;0
492;5004225.4;329.98;5.2;4.24;-0.09187279;547.366;0
493;5004225.4;329.83;5.2;4.09;-0.09187279;548.435;0
494;5004225.4;329.65;5.2;3.91;-0.09187279;549.516;0
495;5004225.5;329.55;5.3;3.81;-0.09363958;550.587;0
496;5004225.7;329.59;5.5;3.85;-0.09717314;551.653;0
497;5004225.8;329.67;5.6;3.93;-0.09893993;552.735;0
498;5004225.8;329.77;5.6;4.03;-0.09893993;553.805;0
499;5004225.9;329.81;5.7;4.07;-0.1007067;554.889;0
500;5004225.8;329.73;5.6;3.99;-0.09893993;555.958;0
501;5004225.6;329.63;5.4;3.89;-0.09540636;557.027;0
502;5004225.4;329.62;5.2;3.88;-0.09187279;558.102;0
503;5004225.4;329.62;5.2;3.88;-0.09187279;559.178;0
504;5004225.3;329.65;5.1;3.91;-0.09010601;560.257;0
505;5004225.3;329.69;5.1;3.95;-0.09010601;561.336;0
506;5004225.3;329.78;5.1;4.04;-0.09010601;562.407;0
507;5004225.4;329.93;5.2;4.19;-0.09187279;563.479;0
508;5004225.3;330.07;5.1;4.33;-0.09010601;564.547;0
509;5004225.3;330.17;5.1;4.43;-0.09010601;565.627;0
510;5004225.1;330.5;4.9;4.76;-0.08657244;566.696;0
511;5004224.5;330.87;4.3;5.13;-0.07597173;567.766;0
512;5004220.8;330.99;0.6;5.25;-0.01060071;568.848;0
513;5004221.6;332.22;1.4;6.48;-0.02473498;569.926;0
514;5004231.5;334.87;11.3;9.13;-0.1996466;570.992;0
515;5004229.9;332.47;9.7;6.73;-0.1713781;572.073;0
516;5004226.4;332.82;6.2;7.08;-0.1095406;573.143;0
517;5004226.3;333.29;6.1;7.55;-0.1077739;574.226;0
518;5004226.9;333.18;6.7;7.44;-0.1183746;575.295;0
519;5004227.4;333.17;7.2;7.43;-0.1272085;576.376;0
520;5004227.6;332.89;7.4;7.15;-0.130742;577.445;0
521;5004226.9;333.32;6.7;7.58;-0.1183746;578.528;0
522;5004226.8;333.52;6.6;7.78;-0.1166078;579.601;0
523;5004226.5;333.87;6.3;8.13;-0.1113074;580.666;0
524;5004226.2;333.05;6.0;7.31;-0.1060071;581.75;0
525;5004226.8;332.74;6.6;7.0;-0.1166078;582.816;0
526;5004227.9;332.42;7.7;6.68;-0.1360424;583.89;0
527;5004229.6;332.46;9.4;6.72;-0.1660777;584.971;0
528;5004227.6;332.09;7.4;6.35;-0.130742;586.052;0
529;5004228.0;332.14;7.8;6.4;-0.1378092;587.119;0
530;5004228.2;332.28;8.0;6.54;-0.1413428;588.2;0
531;5004228.4;332.32;8.2;6.58;-0.1448763;589.267;0
532;5004228.7;332.33;8.5;6.59;-0.1501767;590.351;0
533;5004229.0;332.43;8.8;6.69;-0.155477;591.418;0
534;5004229.4;332.74;9.2;7.0;-0.1625442;592.496;0
535;5004229.4;333.14;9.2;7.4;-0.1625442;593.578;0
536;5004228.6;333.19;8.4;7.45;-0.1484099;594.648;0
537;5004228.4;333.3;8.2;7.56;-0.1448763;595.723;0
538;5004228.4;333.54;8.2;7.8;-0.1448763;596.794;0
539;5004227.9;333.6;7.7;7.86;-0.1360424;597.876;0
540;5004227.5;333.43;7.3;7.69;-0.1289753;598.944;0
541;5004227.7;333.28;7.5;7.54;-0.1325088;600.026;0
542;5004227.6;333.22;7.4;7.48;-0.130742;601.096;0
543;5004227.6;333.07;7.4;7.33;-0.130742;602.174;0
544;5004227.6;332.85;7.4;7.11;-0.130742;603.24;0
545;5004228.1;332.91;7.9;7.17;-0.139576;604.321;0
546;5004228.4;333.07;8.2;7.33;-0.1448763;605.391;0
547;5004228.3;333.1;8.1;7.36;-0.1431095;606.474;0
548;5004228.3;333.09;8.1;7.35;-0.1431095;607.548;0
549;5004228.3;333.04;8.1;7.3;-0.1431095;608.626;0
550;5004228.3;333.01;8.1;7.27;-0.1431095;609.705;0
551;5004228.3;332.99;8.1;7.25;-0.1431095;610.777;0
552;5004228.4;332.97;8.2;7.23;-0.1448763;611.86;0
553;5004228.6;332.94;8.4;7.2;-0.1484099;612.926;0
554;5004228.6;332.94;8.4;7.2;-0.1484099;614.009;0
555;5004228.6;332.95;8.4;7.21;-0.1484099;615.077;0
556;5004228.6;332.96;8.4;7.22;-0.1484099;616.157;0
557;5004228.5;332.98;8.3;7.24;-0.1466431;617.228;0
558;5004228.4;333.01;8.2;7.27;-0.1448763;618.315;0
559;5004228.5;333.05;8.3;7.31;-0.1466431;619.385;0
560;5004228.5;333.09;8.3;7.35;-0.1466431;620.454;0
561;5004228.4;333.15;8.2;7.41;-0.1448763;621.527;0
562;5004228.3;333.13;8.1;7.39;-0.1431095;622.61;0
563;5004228.3;333.12;8.1;7.38;-0.1431095;623.681;0
564;5004228.3;333.02;8.1;7.28;-0.1431095;624.754;0
565;5004228.4;332.93;8.2;7.19;-0.1448763;625.834;0
566;5004228.6;332.9;8.4;7.16;-0.1484099;626.917;0
567;5004228.8;332.89;8.6;7.15;-0.1519435;627.986;0
568;5004228.9;333.03;8.7;7.29;-0.1537102;629.054;0
569;5004228.4;333.06;8.2;7.32;-0.1448763;630.132;0
570;5004228.3;332.93;8.1;7.19;-0.1431095;631.213;0
571;5004228.4;333.02;8.2;7.28;-0.1448763;632.282;0
572;5004228.3;333.22;8.1;7.48;-0.1431095;633.362;0
573;5004228.0;333.29;7.8;7.55;-0.1378092;634.44;0
574;5004228.1;333.43;7.9;7.69;-0.139576;635.51;0
575;5004227.9;333.53;7.7;7.79;-0.1360424;636.589;0
576;5004227.6;333.54;7.4;7.8;-0.130742;637.661;0
577;5004227.5;333.51;7.3;7.77;-0.1289753;638.731;0
578;5004227.3;333.31;7.1;7.57;-0.1254417;639.804;0
579;5004226.8;332.79;6.6;7.05;-0.1166078;640.875;0
580;5004227.4;332.72;7.2;6.98;-0.1272085;641.959;0
581;5004228.1;332.87;7.9;7.13;-0.139576;643.034;0
582;5004227.9;332.97;7.7;7.23;-0.1360424;644.104;0
583;5004227.6;332.9;7.4;7.16;-0.130742;645.184;0
584;5004227.6;332.8;7.4;7.06;-0.130742;646.255;0
585;5004227.9;332.88;7.7;7.14;-0.1360424;647.334;0
586;5004227.8;333.02;7.6;7.28;-0.1342756;648.406;0
587;5004227.6;333.0;7.4;7.26;-0.130742;649.474;0
588;5004227.4;333.02;7.2;7.28;-0.1272085;650.559;0
589;5004227.2;332.94;7.0;7.2;-0.1236749;651.626;0
590;5004227.1;332.88;6.9;7.14;-0.1219081;652.698;0
591;5004227.3;332.86;7.1;7.12;-0.1254417;653.783;0
592;5004227.3;332.81;7.1;7.07;-0.1254417;654.849;0
593;5004227.3;332.76;7.1;7.02;-0.1254417;655.926;0
594;5004227.3;332.71;7.1;6.97;-0.1254417;656.998;0
595;5004227.5;332.65;7.3;6.91;-0.1289753;658.08;0
596;5004227.7;332.64;7.5;6.9;-0.1325088;659.162;0
597;5004228.0;332.64;7.8;6.9;-0.1378092;660.229;0
598;5004228.0;332.61;7.8;6.87;-0.1378092;661.314;0
599;5004228.1;332.64;7.9;6.9;-0.139576;662.381;0
600;5004228.2;332.72;8.0;6.98;-0.1413428;663.457;0
601;5004228.5;332.68;8.3;6.94;-0.1466431;664.538;0
602;5004228.6;332.55;8.4;6.81;-0.1484099;665.606;0
603;5004228.0;332.68;7.8;6.94;-0.1378092;666.681;0
604;5004227.4;333.06;7.2;7.32;-0.1272085;667.759;0
605;5004227.3;333.3;7.1;7.56;-0.1254417;668.837;0
606;5004227.8;333.37;7.6;7.63;-0.1342756;669.903;0
607;5004228.0;333.34;7.8;7.6;-0.1378092;670.982;0
608;5004228.3;333.19;8.1;7.45;-0.1431095;672.048;0
609;5004228.8;333.06;8.6;7.32;-0.1519435;673.12;0
610;5004228.8;333.01;8.6;7.27;-0.1519435;674.193;0
611;5004229.2;333.03;9.0;7.29;-0.1590106;675.271;0
612;5004229.6;333.22;9.4;7.48;-0.1660777;676.35;0
613;5004229.4;333.46;9.2;7.72;-0.1625442;677.419;0
614;5004228.8;333.53;8.6;7.79;-0.1519435;678.486;0
615;5004228.0;333.3;7.8;7.56;-0.1378092;679.568;0
616;5004228.0;333.18;7.8;7.44;-0.1378092;680.651;0
617;5004228.5;333.28;8.3;7.54;-0.1466431;681.719;0
618;5004228.6;333.37;8.4;7.63;-0.1484099;682.792;0
619;5004228.4;333.41;8.2;7.67;-0.1448763;683.863;0
620;5004228.5;333.51;8.3;7.77;-0.1466431;684.95;0
621;5004228.6;333.58;8.4;7.84;-0.1484099;686.018;0
622;5004228.7;333.7;8.5;7.96;-0.1501767;687.09;0
623;5004228.9;333.83;8.7;8.09;-0.1537102;688.168;0
624;5004228.8;333.81;8.6;8.07;-0.1519435;689.238;0
625;5004228.8;333.72;8.6;7.98;-0.1519435;690.32;0
626;5004228.8;333.65;8.6;7.91;-0.1519435;691.388;0
627;5004228.5;333.54;8.3;7.8;-0.1466431;692.465;0
628;5004228.1;333.45;7.9;7.71;-0.139576;693.534;0
629;5004227.6;333.34;7.4;7.6;-0.130742;694.618;0
630;5004227.1;333.11;6.9;7.37;-0.1219081;695.69;0
631;5004227.1;332.86;6.9;7.12;-0.1219081;696.763;0
632;5004227.6;332.89;7.4;7.15;-0.130742;697.838;0
633;5004227.9;333.01;7.7;7.27;-0.1360424;698.907;0
634;5004227.9;333.0;7.7;7.26;-0.1360424;699.987;0
635;5004228.3;333.22;8.1;7.48;-0.1431095;701.068;0
636;5004228.2;333.31;8.0;7.57;-0.1413428;702.135;0
637;5004228.4;333.3;8.2;7.56;-0.1448763;703.215;0
638;5004228.5;333.36;8.3;7.62;-0.1466431;704.283;0
639;5004228.6;333.44;8.4;7.7;-0.1484099;705.361;0
640;5004228.5;333.49;8.3;7.75;-0.1466431;706.429;0
641;5004228.3;333.47;8.1;7.73;-0.1431095;707.511;0
642;5004228.3;333.46;8.1;7.72;-0.1431095;708.585;0
643;5004228.4;333.51;8.2;7.77;-0.1448763;709.653;0
644;5004228.6;333.65;8.4;7.91;-0.1484099;710.731;0
645;5004228.4;333.79;8.2;8.05;-0.1448763;711.801;0
646;5004227.4;333.32;7.2;7.58;-0.1272085;712.886;0
647;5004226.7;332.79;6.5;7.05;-0.114841;713.952;0
648;5004227.4;332.8;7.2;7.06;-0.1272085;715.033;0
649;5004228.0;332.89;7.8;7.15;-0.1378092;716.114;0
650;5004227.7;332.79;7.5;7.05;-0.1325088;717.183;0
651;5004227.1;332.42;6.9;6.68;-0.1219081;718.266;0
652;5004226.5;332.49;6.3;6.75;-0.1113074;719.334;0
653;5004226.6;333.42;6.4;7.68;-0.1130742;720.415;0
654;5004228.1;334.23;7.9;8.49;-0.139576;721.483;0
655;5004230.0;334.63;9.8;8.89;-0.1731449;722.565;0
656;5004230.9;334.74;10.7;9.0;-0.1890459;723.634;0
657;5004231.3;334.98;11.1;9.24;-0.1961131;724.709;0
658;5004231.4;335.11;11.2;9.37;-0.1978799;725.784;0
659;5004231.1;335.07;10.9;9.33;-0.1925795;726.856;0
660;5004230.6;335.08;10.4;9.34;-0.1837456;727.94;0
661;5004229.9;334.97;9.7;9.23;-0.1713781;729.012;0
662;5004229.2;334.44;9.0;8.7;-0.1590106;730.077;0
663;5004228.6;333.76;8.4;8.02;-0.1484099;731.159;0
664;5004227.8;333.08;7.6;7.34;-0.1342756;732.227;0
665;5004228.9;333.11;8.7;7.37;-0.1537102;733.302;0
666;5004229.2;333.55;9.0;7.81;-0.1590106;734.388;0
667;5004228.9;333.72;8.7;7.98;-0.1537102;735.456;0
668;5004228.7;333.55;8.5;7.81;-0.1501767;736.531;0
669;5004228.7;333.48;8.5;7.74;-0.1501767;737.602;0
670;5004228.8;333.46;8.6;7.72;-0.1519435;738.687;0
671;5004229.1;333.59;8.9;7.85;-0.1572438;739.751;0
672;5004229.1;333.67;8.9;7.93;-0.1572438;740.824;0
673;5004229.3;333.78;9.1;8.04;-0.1607774;741.908;0
674;5004229.6;333.92;9.4;8.18;-0.1660777;742.974;0
675;5004229.8;334.06;9.6;8.32;-0.1696113;744.047;0
676;5004230.0;334.24;9.8;8.5;-0.1731449;745.132;0
677;5004230.0;334.3;9.8;8.56;-0.1731449;746.2;0
678;5004230.3;334.18;10.1;8.44;-0.1784452;747.281;0
679;5004230.6;334.08;10.4;8.34;-0.1837456;748.352;0
680;5004230.6;334.05;10.4;8.31;-0.1837456;749.432;0
681;5004230.5;334.06;10.3;8.32;-0.1819788;750.496;0
682;5004230.4;334.09;10.2;8.35;-0.180212;751.567;0
683;5004230.3;334.11;10.1;8.37;-0.1784452;752.658;0
684;5004230.3;334.1;10.1;8.36;-0.1784452;753.732;0
685;5004230.3;334.1;10.1;8.36;-0.1784452;754.799;0
686;5004230.4;334.12;10.2;8.38;-0.180212;755.873;0
687;5004230.6;334.17;10.4;8.43;-0.1837456;756.947;0
688;5004230.6;334.21;10.4;8.47;-0.1837456;758.019;0
689;5004230.6;334.23;10.4;8.49;-0.1837456;759.104;0
690;5004230.9;334.29;10.7;8.55;-0.1890459;760.171;0
691;5004231.3;334.37;11.1;8.63;-0.1961131;761.249;0
692;5004231.5;334.5;11.3;8.76;-0.1996466;762.319;0
693;5004231.7;334.63;11.5;8.89;-0.2031802;763.394;0
694;5004231.9;334.77;11.7;9.03;-0.2067138;764.476;0
695;5004232.0;334.91;11.8;9.17;-0.2084806;765.548;0
696;5004232.0;335.04;11.8;9.3;-0.2084806;766.622;0
697;5004231.9;335.15;11.7;9.41;-0.2067138;767.691;0
698;5004231.9;335.22;11.7;9.48;-0.2067138;768.766;0
699;5004231.6;335.3;11.4;9.56;-0.2014134;769.847;0
700;5004231.5;335.35;11.3;9.61;-0.1996466;770.918;0
701;5004231.4;335.37;11.2;9.63;-0.1978799;771.999;0
702;5004231.3;335.37;11.1;9.63;-0.1961131;773.072;0
703;5004231.2;335.3;11.0;9.56;-0.1943463;774.14;0
704;5004230.9;335.02;10.7;9.28;-0.1890459;775.224;0
705;5004231.3;334.76;11.1;9.02;-0.1961131;776.293;0
706;5004231.8;334.8;11.6;9.06;-0.204947;777.365;0
707;5004232.0;335.17;11.8;9.43;-0.2084806;778.434;0
708;5004232.3;335.52;12.1;9.78;-0.2137809;779.515;0
709;5004232.8;335.56;12.6;9.82;-0.2226148;780.582;0
710;5004232.9;335.45;12.7;9.71;-0.2243816;781.665;0
711;5004231.2;336.31;11.0;10.57;-0.1943463;782.741;0
712;5004230.0;337.62;9.8;11.88;-0.1731449;783.815;0
713;5004230.8;338.19;10.6;12.45;-0.1872792;784.887;0
714;5004231.0;338.62;10.8;12.88;-0.1908127;785.958;0
715;5004231.0;338.92;10.8;13.18;-0.1908127;787.031;0
716;5004230.9;339.21;10.7;13.47;-0.1890459;788.102;0
717;5004230.8;339.26;10.6;13.52;-0.1872792;789.175;0
718;5004229.6;339.65;9.4;13.91;-0.1660777;790.26;0
719;5004228.8;340.7;8.6;14.96;-0.1519435;791.342;0
720;5004228.7;340.85;8.5;15.11;-0.1501767;792.415;0
721;5004228.4;340.88;8.2;15.14;-0.1448763;793.485;0
722;5004228.4;340.81;8.2;15.07;-0.1448763;794.561;0
723;5004228.8;340.64;8.6;14.9;-0.1519435;795.632;0
724;5004228.9;339.93;8.7;14.19;-0.1537102;796.715;0
725;5004229.9;338.51;9.7;12.77;-0.1713781;797.792;0
726;5004231.6;337.46;11.4;11.72;-0.2014134;798.858;0
727;5004232.6;337.18;12.4;11.44;-0.2190813;799.937;0
728;5004232.6;337.25;12.4;11.51;-0.2190813;801.009;0
729;5004232.4;337.36;12.2;11.62;-0.2155477;802.08;0
730;5004232.4;337.55;12.2;11.81;-0.2155477;803.161;0
731;5004232.0;337.64;11.8;11.9;-0.2084806;804.234;0
732;5004232.1;337.67;11.9;11.93;-0.2102473;805.306;0
733;5004232.1;337.75;11.9;12.01;-0.2102473;806.376;0
734;5004232.2;337.98;12.0;12.24;-0.2120141;807.46;0
735;5004232.3;338.33;12.1;12.59;-0.2137809;808.529;0
736;5004232.2;338.66;12.0;12.92;-0.2120141;809.608;0
737;5004232.0;338.89;11.8;13.15;-0.2084806;810.678;0
738;5004231.9;339.09;11.7;13.35;-0.2067138;811.752;0
739;5004231.7;339.28;11.5;13.54;-0.2031802;812.832;0
740;5004231.4;339.36;11.2;13.62;-0.1978799;813.902;0
741;5004231.2;339.39;11.0;13.65;-0.1943463;814.973;0
742;5004231.1;339.45;10.9;13.71;-0.1925795;816.041;0
743;5004231.1;339.48;10.9;13.74;-0.1925795;817.12;0
744;5004231.0;339.38;10.8;13.64;-0.1908127;818.204;0
745;5004230.9;339.18;10.7;13.44;-0.1890459;819.272;0
746;5004231.3;339.02;11.1;13.28;-0.1961131;820.351;0
747;5004231.5;339.1;11.3;13.36;-0.1996466;821.419;0
748;5004231.6;339.27;11.4;13.53;-0.2014134;822.502;0
749;5004231.4;339.49;11.2;13.75;-0.1978799;823.572;0
750;5004231.2;339.7;11.0;13.96;-0.1943463;824.644;0
751;5004230.9;339.92;10.7;14.18;-0.1890459;825.728;0
752;5004230.5;340.12;10.3;14.38;-0.1819788;826.798;0
753;5004230.1;340.27;9.9;14.53;-0.1749117;827.88;0
754;5004229.8;340.39;9.6;14.65;-0.1696113;828.948;0
755;5004229.6;340.6;9.4;14.86;-0.1660777;830.03;0
756;5004229.2;340.87;9.0;15.13;-0.1590106;831.099;0
757;5004228.6;341.07;8.4;15.33;-0.1484099;832.17;0
758;5004228.2;341.34;8.0;15.6;-0.1413428;833.253;0
759;5004227.3;341.54;7.1;15.8;-0.1254417;834.318;0
760;5004227.0;341.75;6.8;16.01;-0.1201413;835.392;0
761;5004227.6;341.8;7.4;16.06;-0.130742;836.48;0
762;5004227.4;341.65;7.2;15.91;-0.1272085;837.548;0
763;5004225.3;341.62;5.1;15.88;-0.09010601;838.62;0
764;5004222.4;341.87;2.2;16.13;-0.03886926;839.707;0
765;5004220.2;342.83;0.0;17.09;0.0;840.773;0
766;5004217.5;343.6;-2.7;17.86;0.04770318;841.855;0
767;5004215.9;343.67;-4.3;17.93;0.07597173;842.921;0
768;5004214.9;343.66;-5.3;17.92;0.09363958;843.999;0
769;5004214.9;343.47;-5.3;17.73;0.09363958;845.064;0
770;5004215.9;343.3;-4.3;17.56;0.07597173;846.15;0
771;5004216.2;343.25;-4.0;17.51;0.07067138;847.22;0
772;5004216.4;343.24;-3.8;17.5;0.06713781;848.299;0
773;5004216.8;343.29;-3.4;17.55;0.06007067;849.368;0
774;5004217.1;343.46;-3.1;17.72;0.05477032;850.439;0
775;5004217.2;343.56;-3.0;17.82;0.05300353;851.524;0
776;5004217.6;343.17;-2.6;17.43;0.0459364;852.599;0
777;5004218.8;342.41;-1.4;16.67;0.02473498;853.673;0
778;5004219.6;341.88;-0.6;16.14;0.01060071;854.737;0
779;5004219.5;342.18;-0.7;16.44;0.01236749;855.81;0
780;5004217.4;343.19;-2.8;17.45;0.04946996;856.9;0
781;5004215.5;343.72;-4.7;17.98;0.08303887;857.974;0
782;5004215.4;343.59;-4.8;17.85;0.08480565;859.045;0
783;5004214.8;343.51;-5.4;17.77;0.09540636;860.116;0
784;5004213.3;343.27;-6.9;17.53;0.1219081;861.204;0
785;5004211.6;342.95;-8.6;17.21;0.1519435;862.268;0
786;5004210.1;342.77;-10.1;17.03;0.1784452;863.341;0
787;5004209.9;342.59;-10.3;16.85;0.1819788;864.414;0
788;5004210.0;342.46;-10.2;16.72;0.180212;865.496;0
789;5004211.1;342.46;-9.1;16.72;0.1607774;866.568;0
790;5004213.6;342.59;-6.6;16.85;0.1166078;867.643;0
791;5004216.0;342.88;-4.2;17.14;0.07420495;868.718;0
792;5004217.1;343.31;-3.1;17.57;0.05477032;869.793;0
793;5004216.9;342.68;-3.3;16.94;0.05830389;870.867;0
794;5004219.3;342.31;-0.9;16.57;0.01590106;871.936;0
795;5004221.3;342.55;1.1;16.81;-0.01943463;873.011;0
796;5004220.6;342.88;0.4;17.14;-0.007067138;874.082;0
797;5004218.1;342.87;-2.1;17.13;0.03710247;875.168;0
798;5004216.2;342.75;-4.0;17.01;0.07067138;876.24;0
799;5004215.1;342.7;-5.1;16.96;0.09010601;877.317;0
800;5004214.6;342.7;-5.6;16.96;0.09893993;878.387;0
801;5004214.0;342.72;-6.2;16.98;0.1095406;879.458;0
802;5004213.6;342.69;-6.6;16.95;0.1166078;880.529;0
803;5004213.8;342.71;-6.4;16.97;0.1130742;881.612;0
804;5004213.9;342.76;-6.3;17.02;0.1113074;882.681;0
805;5004213.9;342.86;-6.3;17.12;0.1113074;883.753;0
806;5004213.6;343.02;-6.6;17.28;0.1166078;884.825;0
807;5004213.5;343.09;-6.7;17.35;0.1183746;885.911;0
808;5004213.1;343.19;-7.1;17.45;0.1254417;886.984;0
809;5004213.1;343.3;-7.1;17.56;0.1254417;888.056;0
810;5004211.9;342.35;-8.3;16.61;0.1466431;889.132;0
811;5004213.4;342.16;-6.8;16.42;0.1201413;890.204;0
812;5004216.3;342.56;-3.9;16.82;0.06890459;891.288;0
813;5004216.0;342.88;-4.2;17.14;0.07420495;892.356;0
814;5004214.8;343.22;-5.4;17.48;0.09540636;893.438;0
815;5004213.3;343.35;-6.9;17.61;0.1219081;894.514;0
816;5004211.6;343.33;-8.6;17.59;0.1519435;895.582;0
817;5004211.8;342.09;-8.4;16.35;0.1484099;896.651;0
818;5004215.9;342.86;-4.3;17.12;0.07597173;897.726;0
819;5004214.5;342.94;-5.7;17.2;0.1007067;898.806;0
820;5004212.7;342.65;-7.5;16.91;0.1325088;899.877;0
821;5004211.9;342.55;-8.3;16.81;0.1466431;900.959;0
822;5004211.2;342.45;-9.0;16.71;0.1590106;902.032;0
823;5004210.6;342.29;-9.6;16.55;0.1696113;903.104;0
824;5004210.3;342.15;-9.9;16.41;0.1749117;904.177;0
825;5004210.2;342.07;-10.0;16.33;0.1766784;905.253;0
826;5004210.2;341.99;-10.0;16.25;0.1766784;906.334;0
827;5004209.6;341.91;-10.6;16.17;0.1872792;907.403;0
828;5004209.0;341.78;-11.2;16.04;0.1978799;908.477;0
829;5004208.4;341.62;-11.8;15.88;0.2084806;909.557;0
830;5004208.1;341.5;-12.1;15.76;0.2137809;910.622;0
831;5004207.9;341.43;-12.3;15.69;0.2173145;911.708;0
832;5004207.7;341.38;-12.5;15.64;0.2208481;912.781;0
833;5004207.5;341.36;-12.7;15.62;0.2243816;913.851;0
834;5004207.1;341.35;-13.1;15.61;0.2314488;914.93;0
835;5004206.9;341.38;-13.3;15.64;0.2349823;915.998;0
836;5004206.4;341.31;-13.8;15.57;0.2438163;917.069;0
837;5004206.1;341.17;-14.1;15.43;0.2491166;918.141;0
838;5004206.2;341.05;-14.0;15.31;0.2473498;919.226;0
839;5004206.8;340.98;-13.4;15.24;0.2367491;920.288;0
840;5004208.4;341.03;-11.8;15.29;0.2084806;921.364;0
841;5004208.9;341.04;-11.3;15.3;0.1996466;922.437;0
842;5004209.0;341.09;-11.2;15.35;0.1978799;923.511;0
843;5004208.5;341.02;-11.7;15.28;0.2067138;924.585;0
844;5004207.9;340.9;-12.3;15.16;0.2173145;925.672;0
845;5004207.1;340.84;-13.1;15.1;0.2314488;926.739;0
