SRS QCM200 Data File
Data Taken on 03.05.2023 at 10:54:21
Tag Definitions
Zero Rel F        = 1
Zero Rel R        = 2
Zero Rel F and R  = 3
User Tag          = 4
Begining of File  = 5

Notes:


Frequency	Resistance	Delta F	Delta R	Delta Mass	Time (s)	Tag
+05.004210500E+6	+03.309200E+2	-09.700000E+0	+05.180000E+0	+01.713781E-1	+04.395751E+3	0
+05.004210400E+6	+03.309200E+2	-09.800000E+0	+05.180000E+0	+01.731449E-1	+04.396822E+3	0
+05.004210400E+6	+03.309300E+2	-09.800000E+0	+05.190000E+0	+01.731449E-1	+04.397897E+3	0
+05.004210400E+6	+03.309400E+2	-09.800000E+0	+05.200000E+0	+01.731449E-1	+04.398971E+3	0
+05.004210300E+6	+03.309400E+2	-09.900000E+0	+05.200000E+0	+01.749117E-1	+04.400057E+3	0
+05.004210400E+6	+03.309500E+2	-09.800000E+0	+05.210000E+0	+01.731449E-1	+04.401130E+3	0
+05.004210400E+6	+03.309600E+2	-09.800000E+0	+05.220000E+0	+01.731449E-1	+04.402197E+3	0
+05.004210400E+6	+03.309600E+2	-09.800000E+0	+05.220000E+0	+01.731449E-1	+04.403271E+3	0
+05.004210300E+6	+03.309600E+2	-09.900000E+0	+05.220000E+0	+01.749117E-1	+04.404349E+3	0
+05.004210300E+6	+03.309700E+2	-09.900000E+0	+05.230000E+0	+01.749117E-1	+04.405424E+3	0
+05.004210300E+6	+03.309700E+2	-09.900000E+0	+05.230000E+0	+01.749117E-1	+04.406496E+3	0
+05.004210300E+6	+03.309800E+2	-09.900000E+0	+05.240000E+0	+01.749117E-1	+04.407570E+3	0
+05.004210400E+6	+03.309800E+2	-09.800000E+0	+05.240000E+0	+01.731449E-1	+04.408645E+3	0
+05.004210300E+6	+03.309800E+2	-09.900000E+0	+05.240000E+0	+01.749117E-1	+04.409722E+3	0
+05.004210200E+6	+03.309800E+2	-01.000000E+1	+05.240000E+0	+01.766784E-1	+04.410790E+3	0
+05.004210300E+6	+03.309700E+2	-09.900000E+0	+05.230000E+0	+01.749117E-1	+04.411866E+3	0
+05.004210200E+6	+03.309800E+2	-01.000000E+1	+05.240000E+0	+01.766784E-1	+04.412941E+3	0
+05.004210300E+6	+03.309800E+2	-09.900000E+0	+05.240000E+0	+01.749117E-1	+04.414017E+3	0
+05.004210300E+6	+03.309700E+2	-09.900000E+0	+05.230000E+0	+01.749117E-1	+04.415092E+3	0
+05.004210300E+6	+03.309700E+2	-09.900000E+0	+05.230000E+0	+01.749117E-1	+04.416169E+3	0
+05.004210200E+6	+03.309800E+2	-01.000000E+1	+05.240000E+0	+01.766784E-1	+04.417244E+3	0
+05.004210300E+6	+03.309800E+2	-09.900000E+0	+05.240000E+0	+01.749117E-1	+04.418320E+3	0
+05.004210100E+6	+03.309800E+2	-01.010000E+1	+05.240000E+0	+01.784452E-1	+04.419383E+3	0
+05.004210100E+6	+03.309800E+2	-01.010000E+1	+05.240000E+0	+01.784452E-1	+04.420465E+3	0
+05.004210100E+6	+03.309800E+2	-01.010000E+1	+05.240000E+0	+01.784452E-1	+04.421539E+3	0
+05.004210100E+6	+03.309900E+2	-01.010000E+1	+05.250000E+0	+01.784452E-1	+04.422613E+3	0
+05.004210100E+6	+03.309900E+2	-01.010000E+1	+05.250000E+0	+01.784452E-1	+04.423683E+3	0
+05.004210100E+6	+03.309900E+2	-01.010000E+1	+05.250000E+0	+01.784452E-1	+04.424759E+3	0
+05.004210000E+6	+03.310000E+2	-01.020000E+1	+05.260000E+0	+01.802120E-1	+04.425838E+3	0
+05.004210100E+6	+03.310100E+2	-01.010000E+1	+05.270000E+0	+01.784452E-1	+04.426914E+3	0
+05.004210000E+6	+03.310100E+2	-01.020000E+1	+05.270000E+0	+01.802120E-1	+04.427987E+3	0
+05.004210000E+6	+03.310200E+2	-01.020000E+1	+05.280000E+0	+01.802120E-1	+04.429057E+3	0
+05.004210000E+6	+03.310200E+2	-01.020000E+1	+05.280000E+0	+01.802120E-1	+04.430134E+3	0
+05.004210000E+6	+03.310200E+2	-01.020000E+1	+05.280000E+0	+01.802120E-1	+04.431209E+3	0
+05.004210000E+6	+03.310300E+2	-01.020000E+1	+05.290000E+0	+01.802120E-1	+04.432284E+3	0
+05.004210000E+6	+03.310300E+2	-01.020000E+1	+05.290000E+0	+01.802120E-1	+04.433361E+3	0
+05.004210000E+6	+03.310500E+2	-01.020000E+1	+05.310000E+0	+01.802120E-1	+04.434423E+3	0
+05.004210000E+6	+03.310500E+2	-01.020000E+1	+05.310000E+0	+01.802120E-1	+04.435498E+3	0
+05.004210000E+6	+03.310600E+2	-01.020000E+1	+05.320000E+0	+01.802120E-1	+04.436572E+3	0
+05.004209900E+6	+03.310700E+2	-01.030000E+1	+05.330000E+0	+01.819788E-1	+04.437644E+3	0
+05.004210000E+6	+03.310700E+2	-01.020000E+1	+05.330000E+0	+01.802120E-1	+04.438729E+3	0
+05.004210000E+6	+03.310700E+2	-01.020000E+1	+05.330000E+0	+01.802120E-1	+04.439793E+3	0
+05.004210000E+6	+03.310600E+2	-01.020000E+1	+05.320000E+0	+01.802120E-1	+04.440867E+3	0
+05.004210000E+6	+03.310500E+2	-01.020000E+1	+05.310000E+0	+01.802120E-1	+04.441956E+3	0
+05.004210000E+6	+03.310400E+2	-01.020000E+1	+05.300000E+0	+01.802120E-1	+04.443026E+3	0
+05.004209900E+6	+03.310500E+2	-01.030000E+1	+05.310000E+0	+01.819788E-1	+04.444102E+3	0
+05.004209900E+6	+03.310600E+2	-01.030000E+1	+05.320000E+0	+01.819788E-1	+04.445175E+3	0
+05.004209900E+6	+03.310600E+2	-01.030000E+1	+05.320000E+0	+01.819788E-1	+04.446245E+3	0
+05.004209900E+6	+03.310600E+2	-01.030000E+1	+05.320000E+0	+01.819788E-1	+04.447318E+3	0
+05.004209900E+6	+03.310600E+2	-01.030000E+1	+05.320000E+0	+01.819788E-1	+04.448394E+3	0
+05.004209900E+6	+03.310500E+2	-01.030000E+1	+05.310000E+0	+01.819788E-1	+04.449467E+3	0
+05.004209900E+6	+03.310500E+2	-01.030000E+1	+05.310000E+0	+01.819788E-1	+04.450534E+3	0
+05.004209900E+6	+03.310400E+2	-01.030000E+1	+05.300000E+0	+01.819788E-1	+04.451609E+3	0
+05.004209900E+6	+03.310400E+2	-01.030000E+1	+05.300000E+0	+01.819788E-1	+04.452687E+3	0
+05.004210000E+6	+03.310400E+2	-01.020000E+1	+05.300000E+0	+01.802120E-1	+04.453761E+3	0
+05.004209900E+6	+03.310300E+2	-01.030000E+1	+05.290000E+0	+01.819788E-1	+04.454837E+3	0
+05.004209900E+6	+03.310200E+2	-01.030000E+1	+05.280000E+0	+01.819788E-1	+04.455912E+3	0
+05.004209900E+6	+03.310300E+2	-01.030000E+1	+05.290000E+0	+01.819788E-1	+04.456986E+3	0
+05.004209900E+6	+03.310300E+2	-01.030000E+1	+05.290000E+0	+01.819788E-1	+04.458066E+3	0
+05.004209900E+6	+03.310400E+2	-01.030000E+1	+05.300000E+0	+01.819788E-1	+04.459141E+3	0
+05.004209900E+6	+03.310400E+2	-01.030000E+1	+05.300000E+0	+01.819788E-1	+04.460219E+3	0
+05.004209900E+6	+03.310300E+2	-01.030000E+1	+05.290000E+0	+01.819788E-1	+04.461290E+3	0
+05.004209900E+6	+03.310300E+2	-01.030000E+1	+05.290000E+0	+01.819788E-1	+04.462368E+3	0
+05.004209900E+6	+03.310200E+2	-01.030000E+1	+05.280000E+0	+01.819788E-1	+04.463430E+3	0
+05.004209900E+6	+03.310200E+2	-01.030000E+1	+05.280000E+0	+01.819788E-1	+04.464503E+3	0
+05.004209900E+6	+03.310300E+2	-01.030000E+1	+05.290000E+0	+01.819788E-1	+04.465577E+3	0
+05.004209800E+6	+03.310400E+2	-01.040000E+1	+05.300000E+0	+01.837456E-1	+04.466666E+3	0
+05.004209900E+6	+03.310400E+2	-01.030000E+1	+05.300000E+0	+01.819788E-1	+04.467730E+3	0
+05.004209800E+6	+03.310500E+2	-01.040000E+1	+05.310000E+0	+01.837456E-1	+04.468806E+3	0
+05.004209800E+6	+03.310500E+2	-01.040000E+1	+05.310000E+0	+01.837456E-1	+04.469880E+3	0
+05.004209800E+6	+03.310600E+2	-01.040000E+1	+05.320000E+0	+01.837456E-1	+04.470959E+3	0
+05.004209800E+6	+03.310600E+2	-01.040000E+1	+05.320000E+0	+01.837456E-1	+04.472031E+3	0
+05.004209800E+6	+03.310600E+2	-01.040000E+1	+05.320000E+0	+01.837456E-1	+04.473107E+3	0
+05.004209800E+6	+03.310700E+2	-01.040000E+1	+05.330000E+0	+01.837456E-1	+04.474183E+3	0
+05.004209800E+6	+03.310800E+2	-01.040000E+1	+05.340000E+0	+01.837456E-1	+04.475247E+3	0
+05.004209800E+6	+03.310800E+2	-01.040000E+1	+05.340000E+0	+01.837456E-1	+04.476331E+3	0
+05.004209800E+6	+03.310900E+2	-01.040000E+1	+05.350000E+0	+01.837456E-1	+04.477406E+3	0
+05.004209800E+6	+03.311000E+2	-01.040000E+1	+05.360000E+0	+01.837456E-1	+04.478472E+3	0
+05.004209700E+6	+03.311100E+2	-01.050000E+1	+05.370000E+0	+01.855124E-1	+04.479554E+3	0
+05.004209800E+6	+03.311200E+2	-01.040000E+1	+05.380000E+0	+01.837456E-1	+04.480629E+3	0
+05.004209600E+6	+03.311300E+2	-01.060000E+1	+05.390000E+0	+01.872792E-1	+04.481694E+3	0
+05.004209700E+6	+03.311300E+2	-01.050000E+1	+05.390000E+0	+01.855124E-1	+04.482771E+3	0
+05.004209600E+6	+03.311400E+2	-01.060000E+1	+05.400000E+0	+01.872792E-1	+04.483845E+3	0
+05.004209600E+6	+03.311500E+2	-01.060000E+1	+05.410000E+0	+01.872792E-1	+04.484918E+3	0
+05.004209600E+6	+03.311500E+2	-01.060000E+1	+05.410000E+0	+01.872792E-1	+04.485998E+3	0
+05.004209600E+6	+03.311600E+2	-01.060000E+1	+05.420000E+0	+01.872792E-1	+04.487072E+3	0
+05.004209600E+6	+03.311600E+2	-01.060000E+1	+05.420000E+0	+01.872792E-1	+04.488145E+3	0
+05.004209600E+6	+03.311600E+2	-01.060000E+1	+05.420000E+0	+01.872792E-1	+04.489211E+3	0
+05.004209600E+6	+03.311600E+2	-01.060000E+1	+05.420000E+0	+01.872792E-1	+04.490286E+3	0
+05.004209500E+6	+03.311800E+2	-01.070000E+1	+05.440000E+0	+01.890459E-1	+04.491359E+3	0
+05.004209400E+6	+03.311800E+2	-01.080000E+1	+05.440000E+0	+01.908127E-1	+04.492438E+3	0
+05.004209500E+6	+03.311900E+2	-01.070000E+1	+05.450000E+0	+01.890459E-1	+04.493510E+3	0
+05.004209600E+6	+03.312000E+2	-01.060000E+1	+05.460000E+0	+01.872792E-1	+04.494590E+3	0
+05.004209600E+6	+03.312100E+2	-01.060000E+1	+05.470000E+0	+01.872792E-1	+04.495661E+3	0
+05.004209500E+6	+03.312300E+2	-01.070000E+1	+05.490000E+0	+01.890459E-1	+04.496740E+3	0
+05.004209600E+6	+03.312300E+2	-01.060000E+1	+05.490000E+0	+01.872792E-1	+04.497806E+3	0
+05.004209600E+6	+03.312300E+2	-01.060000E+1	+05.490000E+0	+01.872792E-1	+04.498883E+3	0
+05.004209600E+6	+03.312300E+2	-01.060000E+1	+05.490000E+0	+01.872792E-1	+04.499950E+3	0
+05.004209600E+6	+03.312400E+2	-01.060000E+1	+05.500000E+0	+01.872792E-1	+04.501037E+3	0
+05.004209600E+6	+03.312300E+2	-01.060000E+1	+05.490000E+0	+01.872792E-1	+04.502114E+3	0
+05.004209700E+6	+03.312300E+2	-01.050000E+1	+05.490000E+0	+01.855124E-1	+04.503189E+3	0
+05.004209600E+6	+03.312300E+2	-01.060000E+1	+05.490000E+0	+01.872792E-1	+04.504257E+3	0
+05.004209600E+6	+03.312100E+2	-01.060000E+1	+05.470000E+0	+01.872792E-1	+04.505330E+3	0
+05.004209600E+6	+03.312000E+2	-01.060000E+1	+05.460000E+0	+01.872792E-1	+04.506417E+3	0
+05.004209700E+6	+03.311900E+2	-01.050000E+1	+05.450000E+0	+01.855124E-1	+04.507490E+3	0
+05.004209600E+6	+03.311900E+2	-01.060000E+1	+05.450000E+0	+01.872792E-1	+04.508561E+3	0
+05.004209600E+6	+03.311800E+2	-01.060000E+1	+05.440000E+0	+01.872792E-1	+04.509640E+3	0
+05.004209600E+6	+03.311800E+2	-01.060000E+1	+05.440000E+0	+01.872792E-1	+04.510713E+3	0
+05.004209600E+6	+03.311700E+2	-01.060000E+1	+05.430000E+0	+01.872792E-1	+04.511796E+3	0
+05.004209600E+6	+03.311700E+2	-01.060000E+1	+05.430000E+0	+01.872792E-1	+04.512873E+3	0
+05.004209600E+6	+03.311700E+2	-01.060000E+1	+05.430000E+0	+01.872792E-1	+04.513948E+3	0
+05.004209600E+6	+03.311700E+2	-01.060000E+1	+05.430000E+0	+01.872792E-1	+04.515010E+3	0
+05.004209400E+6	+03.311600E+2	-01.080000E+1	+05.420000E+0	+01.908127E-1	+04.516097E+3	0
+05.004209400E+6	+03.311600E+2	-01.080000E+1	+05.420000E+0	+01.908127E-1	+04.517160E+3	0
+05.004209500E+6	+03.311500E+2	-01.070000E+1	+05.410000E+0	+01.890459E-1	+04.518242E+3	0
+05.004209600E+6	+03.311400E+2	-01.060000E+1	+05.400000E+0	+01.872792E-1	+04.519316E+3	0
+05.004209500E+6	+03.311300E+2	-01.070000E+1	+05.390000E+0	+01.890459E-1	+04.520393E+3	0
+05.004209600E+6	+03.311300E+2	-01.060000E+1	+05.390000E+0	+01.872792E-1	+04.521466E+3	0
+05.004209600E+6	+03.311300E+2	-01.060000E+1	+05.390000E+0	+01.872792E-1	+04.522529E+3	0
+05.004209600E+6	+03.311400E+2	-01.060000E+1	+05.400000E+0	+01.872792E-1	+04.523607E+3	0
+05.004209500E+6	+03.311400E+2	-01.070000E+1	+05.400000E+0	+01.890459E-1	+04.524684E+3	0
+05.004209600E+6	+03.311400E+2	-01.060000E+1	+05.400000E+0	+01.872792E-1	+04.525754E+3	0
+05.004209500E+6	+03.311400E+2	-01.070000E+1	+05.400000E+0	+01.890459E-1	+04.526833E+3	0
+05.004209600E+6	+03.311300E+2	-01.060000E+1	+05.390000E+0	+01.872792E-1	+04.527908E+3	0
+05.004209600E+6	+03.311200E+2	-01.060000E+1	+05.380000E+0	+01.872792E-1	+04.528980E+3	0
+05.004209500E+6	+03.311100E+2	-01.070000E+1	+05.370000E+0	+01.890459E-1	+04.530058E+3	0
+05.004209600E+6	+03.311200E+2	-01.060000E+1	+05.380000E+0	+01.872792E-1	+04.531135E+3	0
+05.004209600E+6	+03.311300E+2	-01.060000E+1	+05.390000E+0	+01.872792E-1	+04.532210E+3	0
+05.004209600E+6	+03.311400E+2	-01.060000E+1	+05.400000E+0	+01.872792E-1	+04.533285E+3	0
+05.004209500E+6	+03.311500E+2	-01.070000E+1	+05.410000E+0	+01.890459E-1	+04.534358E+3	0
+05.004209500E+6	+03.311500E+2	-01.070000E+1	+05.410000E+0	+01.890459E-1	+04.535423E+3	0
+05.004209500E+6	+03.311600E+2	-01.070000E+1	+05.420000E+0	+01.890459E-1	+04.536496E+3	0
+05.004209500E+6	+03.311800E+2	-01.070000E+1	+05.440000E+0	+01.890459E-1	+04.537580E+3	0
+05.004209500E+6	+03.311700E+2	-01.070000E+1	+05.430000E+0	+01.890459E-1	+04.538654E+3	0
+05.004209500E+6	+03.311800E+2	-01.070000E+1	+05.440000E+0	+01.890459E-1	+04.539717E+3	0
+05.004209500E+6	+03.311800E+2	-01.070000E+1	+05.440000E+0	+01.890459E-1	+04.540794E+3	0
+05.004209500E+6	+03.311900E+2	-01.070000E+1	+05.450000E+0	+01.890459E-1	+04.541866E+3	0
+05.004209400E+6	+03.311900E+2	-01.080000E+1	+05.450000E+0	+01.908127E-1	+04.542941E+3	0
+05.004209500E+6	+03.311900E+2	-01.070000E+1	+05.450000E+0	+01.890459E-1	+04.544022E+3	0
+05.004209500E+6	+03.311900E+2	-01.070000E+1	+05.450000E+0	+01.890459E-1	+04.545099E+3	0
+05.004209400E+6	+03.311900E+2	-01.080000E+1	+05.450000E+0	+01.908127E-1	+04.546162E+3	0
+05.004209400E+6	+03.311800E+2	-01.080000E+1	+05.440000E+0	+01.908127E-1	+04.547245E+3	0
+05.004209400E+6	+03.311800E+2	-01.080000E+1	+05.440000E+0	+01.908127E-1	+04.548322E+3	0
+05.004209400E+6	+03.311800E+2	-01.080000E+1	+05.440000E+0	+01.908127E-1	+04.549384E+3	0
+05.004209400E+6	+03.311800E+2	-01.080000E+1	+05.440000E+0	+01.908127E-1	+04.550470E+3	0
+05.004209400E+6	+03.311900E+2	-01.080000E+1	+05.450000E+0	+01.908127E-1	+04.551536E+3	0
+05.004209400E+6	+03.311800E+2	-01.080000E+1	+05.440000E+0	+01.908127E-1	+04.552618E+3	0
+05.004209400E+6	+03.311900E+2	-01.080000E+1	+05.450000E+0	+01.908127E-1	+04.553703E+3	0
+05.004209400E+6	+03.311800E+2	-01.080000E+1	+05.440000E+0	+01.908127E-1	+04.554767E+3	0
+05.004209400E+6	+03.311800E+2	-01.080000E+1	+05.440000E+0	+01.908127E-1	+04.555843E+3	0
+05.004209400E+6	+03.311900E+2	-01.080000E+1	+05.450000E+0	+01.908127E-1	+04.556917E+3	0
+05.004209400E+6	+03.311900E+2	-01.080000E+1	+05.450000E+0	+01.908127E-1	+04.557985E+3	0
+05.004209400E+6	+03.312100E+2	-01.080000E+1	+05.470000E+0	+01.908127E-1	+04.559061E+3	0
+05.004209400E+6	+03.312000E+2	-01.080000E+1	+05.460000E+0	+01.908127E-1	+04.560141E+3	0
+05.004209400E+6	+03.311900E+2	-01.080000E+1	+05.450000E+0	+01.908127E-1	+04.561217E+3	0
+05.004209500E+6	+03.312000E+2	-01.070000E+1	+05.460000E+0	+01.890459E-1	+04.562286E+3	0
+05.004209500E+6	+03.312100E+2	-01.070000E+1	+05.470000E+0	+01.890459E-1	+04.563369E+3	0
+05.004209400E+6	+03.312000E+2	-01.080000E+1	+05.460000E+0	+01.908127E-1	+04.564433E+3	0
+05.004209500E+6	+03.312000E+2	-01.070000E+1	+05.460000E+0	+01.890459E-1	+04.565510E+3	0
+05.004209400E+6	+03.312100E+2	-01.080000E+1	+05.470000E+0	+01.908127E-1	+04.566593E+3	0
+05.004209400E+6	+03.312100E+2	-01.080000E+1	+05.470000E+0	+01.908127E-1	+04.567663E+3	0
+05.004209600E+6	+03.312100E+2	-01.060000E+1	+05.470000E+0	+01.872792E-1	+04.568745E+3	0
+05.004209500E+6	+03.312000E+2	-01.070000E+1	+05.460000E+0	+01.890459E-1	+04.569811E+3	0
+05.004209500E+6	+03.312100E+2	-01.070000E+1	+05.470000E+0	+01.890459E-1	+04.570887E+3	0
+05.004209600E+6	+03.312200E+2	-01.060000E+1	+05.480000E+0	+01.872792E-1	+04.571969E+3	0
+05.004209600E+6	+03.312100E+2	-01.060000E+1	+05.470000E+0	+01.872792E-1	+04.573049E+3	0
+05.004209600E+6	+03.312100E+2	-01.060000E+1	+05.470000E+0	+01.872792E-1	+04.574115E+3	0
+05.004209500E+6	+03.312200E+2	-01.070000E+1	+05.480000E+0	+01.890459E-1	+04.575200E+3	0
+05.004209400E+6	+03.312100E+2	-01.080000E+1	+05.470000E+0	+01.908127E-1	+04.576265E+3	0
+05.004209600E+6	+03.312000E+2	-01.060000E+1	+05.460000E+0	+01.872792E-1	+04.577350E+3	0
+05.004209500E+6	+03.311900E+2	-01.070000E+1	+05.450000E+0	+01.890459E-1	+04.578418E+3	0
+05.004209500E+6	+03.311800E+2	-01.070000E+1	+05.440000E+0	+01.890459E-1	+04.579492E+3	0
+05.004209500E+6	+03.311800E+2	-01.070000E+1	+05.440000E+0	+01.890459E-1	+04.580571E+3	0
+05.004209400E+6	+03.311800E+2	-01.080000E+1	+05.440000E+0	+01.908127E-1	+04.581659E+3	0
+05.004209400E+6	+03.311700E+2	-01.080000E+1	+05.430000E+0	+01.908127E-1	+04.582732E+3	0
+05.004209400E+6	+03.311700E+2	-01.080000E+1	+05.430000E+0	+01.908127E-1	+04.583799E+3	0
+05.004209400E+6	+03.311600E+2	-01.080000E+1	+05.420000E+0	+01.908127E-1	+04.584880E+3	0
+05.004209300E+6	+03.311800E+2	-01.090000E+1	+05.440000E+0	+01.925795E-1	+04.585951E+3	0
+05.004209300E+6	+03.312000E+2	-01.090000E+1	+05.460000E+0	+01.925795E-1	+04.587028E+3	0
+05.004209300E+6	+03.312000E+2	-01.090000E+1	+05.460000E+0	+01.925795E-1	+04.588102E+3	0
+05.004209200E+6	+03.312000E+2	-01.100000E+1	+05.460000E+0	+01.943463E-1	+04.589166E+3	0
+05.004209200E+6	+03.312200E+2	-01.100000E+1	+05.480000E+0	+01.943463E-1	+04.590240E+3	0
+05.004209200E+6	+03.312400E+2	-01.100000E+1	+05.500000E+0	+01.943463E-1	+04.591320E+3	0
+05.004209200E+6	+03.312600E+2	-01.100000E+1	+05.520000E+0	+01.943463E-1	+04.592388E+3	0
+05.004209200E+6	+03.312800E+2	-01.100000E+1	+05.540000E+0	+01.943463E-1	+04.593473E+3	0
+05.004209100E+6	+03.313000E+2	-01.110000E+1	+05.560000E+0	+01.961131E-1	+04.594547E+3	0
+05.004209100E+6	+03.313100E+2	-01.110000E+1	+05.570000E+0	+01.961131E-1	+04.595608E+3	0
+05.004209300E+6	+03.313200E+2	-01.090000E+1	+05.580000E+0	+01.925795E-1	+04.596696E+3	0
+05.004209300E+6	+03.313300E+2	-01.090000E+1	+05.590000E+0	+01.925795E-1	+04.597764E+3	0
+05.004209200E+6	+03.313500E+2	-01.100000E+1	+05.610000E+0	+01.943463E-1	+04.598846E+3	0
+05.004209200E+6	+03.313600E+2	-01.100000E+1	+05.620000E+0	+01.943463E-1	+04.599920E+3	0
+05.004209200E+6	+03.313900E+2	-01.100000E+1	+05.650000E+0	+01.943463E-1	+04.600981E+3	0
+05.004209300E+6	+03.314000E+2	-01.090000E+1	+05.660000E+0	+01.925795E-1	+04.602067E+3	0
+05.004209100E+6	+03.314200E+2	-01.110000E+1	+05.680000E+0	+01.961131E-1	+04.603143E+3	0
+05.004209100E+6	+03.314200E+2	-01.110000E+1	+05.680000E+0	+01.961131E-1	+04.604210E+3	0
+05.004209100E+6	+03.314200E+2	-01.110000E+1	+05.680000E+0	+01.961131E-1	+04.605289E+3	0
+05.004209300E+6	+03.313900E+2	-01.090000E+1	+05.650000E+0	+01.925795E-1	+04.606367E+3	0
+05.004209200E+6	+03.313600E+2	-01.100000E+1	+05.620000E+0	+01.943463E-1	+04.607434E+3	0
+05.004209300E+6	+03.313200E+2	-01.090000E+1	+05.580000E+0	+01.925795E-1	+04.608512E+3	0
+05.004209300E+6	+03.313000E+2	-01.090000E+1	+05.560000E+0	+01.925795E-1	+04.609578E+3	0
+05.004209300E+6	+03.312600E+2	-01.090000E+1	+05.520000E+0	+01.925795E-1	+04.610663E+3	0
+05.004209300E+6	+03.312300E+2	-01.090000E+1	+05.490000E+0	+01.925795E-1	+04.611736E+3	0
+05.004209400E+6	+03.311900E+2	-01.080000E+1	+05.450000E+0	+01.908127E-1	+04.612815E+3	0
+05.004209400E+6	+03.311500E+2	-01.080000E+1	+05.410000E+0	+01.908127E-1	+04.613885E+3	0
+05.004209400E+6	+03.311200E+2	-01.080000E+1	+05.380000E+0	+01.908127E-1	+04.614954E+3	0
+05.004209400E+6	+03.311000E+2	-01.080000E+1	+05.360000E+0	+01.908127E-1	+04.616031E+3	0
+05.004209400E+6	+03.310800E+2	-01.080000E+1	+05.340000E+0	+01.908127E-1	+04.617112E+3	0
+05.004209400E+6	+03.310700E+2	-01.080000E+1	+05.330000E+0	+01.908127E-1	+04.618178E+3	0
+05.004209500E+6	+03.310600E+2	-01.070000E+1	+05.320000E+0	+01.890459E-1	+04.619265E+3	0
+05.004209400E+6	+03.310400E+2	-01.080000E+1	+05.300000E+0	+01.908127E-1	+04.620334E+3	0
+05.004209400E+6	+03.310400E+2	-01.080000E+1	+05.300000E+0	+01.908127E-1	+04.621416E+3	0
+05.004209400E+6	+03.310200E+2	-01.080000E+1	+05.280000E+0	+01.908127E-1	+04.622484E+3	0
+05.004209400E+6	+03.310100E+2	-01.080000E+1	+05.270000E+0	+01.908127E-1	+04.623561E+3	0
+05.004209400E+6	+03.310100E+2	-01.080000E+1	+05.270000E+0	+01.908127E-1	+04.624638E+3	0
+05.004209400E+6	+03.309900E+2	-01.080000E+1	+05.250000E+0	+01.908127E-1	+04.625707E+3	0
+05.004209600E+6	+03.309700E+2	-01.060000E+1	+05.230000E+0	+01.872792E-1	+04.626790E+3	0
+05.004209600E+6	+03.309600E+2	-01.060000E+1	+05.220000E+0	+01.872792E-1	+04.627858E+3	0
+05.004209600E+6	+03.309500E+2	-01.060000E+1	+05.210000E+0	+01.872792E-1	+04.628927E+3	0
+05.004209500E+6	+03.309500E+2	-01.070000E+1	+05.210000E+0	+01.890459E-1	+04.630015E+3	0
+05.004209500E+6	+03.309400E+2	-01.070000E+1	+05.200000E+0	+01.890459E-1	+04.631078E+3	0
+05.004209400E+6	+03.309400E+2	-01.080000E+1	+05.200000E+0	+01.908127E-1	+04.632167E+3	0
+05.004209400E+6	+03.309400E+2	-01.080000E+1	+05.200000E+0	+01.908127E-1	+04.633244E+3	0
+05.004209300E+6	+03.309600E+2	-01.090000E+1	+05.220000E+0	+01.925795E-1	+04.634323E+3	0
+05.004209100E+6	+03.310000E+2	-01.110000E+1	+05.260000E+0	+01.961131E-1	+04.635390E+3	0
+05.004209000E+6	+03.310900E+2	-01.120000E+1	+05.350000E+0	+01.978799E-1	+04.636466E+3	0
+05.004208900E+6	+03.312000E+2	-01.130000E+1	+05.460000E+0	+01.996466E-1	+04.637541E+3	0
+05.004208800E+6	+03.312100E+2	-01.140000E+1	+05.470000E+0	+02.014134E-1	+04.638609E+3	0
+05.004209200E+6	+03.314000E+2	-01.100000E+1	+05.660000E+0	+01.943463E-1	+04.639694E+3	0
+05.004209400E+6	+03.314200E+2	-01.080000E+1	+05.680000E+0	+01.908127E-1	+04.640763E+3	0
+05.004209400E+6	+03.313100E+2	-01.080000E+1	+05.570000E+0	+01.908127E-1	+04.641832E+3	0
+05.004209300E+6	+03.311900E+2	-01.090000E+1	+05.450000E+0	+01.925795E-1	+04.642904E+3	0
+05.004209300E+6	+03.311100E+2	-01.090000E+1	+05.370000E+0	+01.925795E-1	+04.643984E+3	0
+05.004209200E+6	+03.310600E+2	-01.100000E+1	+05.320000E+0	+01.943463E-1	+04.645052E+3	0
+05.004209300E+6	+03.310400E+2	-01.090000E+1	+05.300000E+0	+01.925795E-1	+04.646136E+3	0
+05.004209300E+6	+03.310300E+2	-01.090000E+1	+05.290000E+0	+01.925795E-1	+04.647206E+3	0
+05.004209300E+6	+03.310300E+2	-01.090000E+1	+05.290000E+0	+01.925795E-1	+04.648286E+3	0
+05.004209300E+6	+03.310300E+2	-01.090000E+1	+05.290000E+0	+01.925795E-1	+04.649355E+3	0
+05.004209200E+6	+03.310400E+2	-01.100000E+1	+05.300000E+0	+01.943463E-1	+04.650433E+3	0
+05.004209200E+6	+03.310500E+2	-01.100000E+1	+05.310000E+0	+01.943463E-1	+04.651498E+3	0
+05.004209200E+6	+03.310500E+2	-01.100000E+1	+05.310000E+0	+01.943463E-1	+04.652594E+3	0
+05.004209200E+6	+03.310700E+2	-01.100000E+1	+05.330000E+0	+01.943463E-1	+04.653700E+3	0
+05.004209100E+6	+03.310900E+2	-01.110000E+1	+05.350000E+0	+01.961131E-1	+04.654729E+3	0
+05.004209100E+6	+03.311400E+2	-01.110000E+1	+05.400000E+0	+01.961131E-1	+04.655810E+3	0
