;Frequency;Resistance;Delta F;Delta R;Delta Mass;Time (s);Tag
2995;5004118.2;323.64;-685.3;261.712;12.10777;3262.975;0
2996;5004118.4;323.62;-685.1;261.692;12.10424;3264.051;0
2997;5004118.5;323.6;-685.0;261.672;12.10247;3265.125;0
2998;5004118.6;323.58;-684.9;261.652;12.10071;3266.186;0
2999;5004118.7;323.56;-684.8;261.632;12.09894;3267.264;0
3000;5004118.6;323.56;-684.9;261.632;12.10071;3268.34;0
3001;5004118.6;323.56;-684.9;261.632;12.10071;3269.419;0
3002;5004118.6;323.53;-684.9;261.602;12.10071;3270.497;0
3003;5004118.8;323.53;-684.7;261.602;12.09717;3271.571;0
3004;5004118.8;323.5;-684.7;261.572;12.09717;3272.633;0
3005;5004118.9;323.5;-684.6;261.572;12.09541;3273.708;0
3006;5004119.0;323.49;-684.5;261.562;12.09364;3274.787;0
3007;5004119.0;323.49;-684.5;261.562;12.09364;3275.862;0
3008;5004119.0;323.49;-684.5;261.562;12.09364;3276.935;0
3009;5004119.0;323.5;-684.5;261.572;12.09364;3278.013;0
3010;5004119.0;323.51;-684.5;261.582;12.09364;3279.087;0
3011;5004119.1;323.5;-684.4;261.572;12.09187;3280.168;0
3012;5004119.0;323.5;-684.5;261.572;12.09364;3281.242;0
3013;5004119.0;323.51;-684.5;261.582;12.09364;3282.305;0
3014;5004119.0;323.53;-684.5;261.602;12.09364;3283.386;0
3015;5004118.9;323.52;-684.6;261.592;12.09541;3284.462;0
3016;5004119.0;323.53;-684.5;261.602;12.09364;3285.54;0
3017;5004118.9;323.54;-684.6;261.612;12.09541;3286.622;0
3018;5004118.9;323.56;-684.6;261.632;12.09541;3287.693;0
3019;5004118.9;323.56;-684.6;261.632;12.09541;3288.758;0
3020;5004118.9;323.61;-684.6;261.682;12.09541;3289.834;0
3021;5004118.7;323.64;-684.8;261.712;12.09894;3290.914;0
3022;5004118.4;323.65;-685.1;261.722;12.10424;3291.989;0
3023;5004118.3;323.69;-685.2;261.762;12.10601;3293.053;0
3024;5004118.1;323.73;-685.4;261.802;12.10954;3294.136;0
3025;5004118.2;323.74;-685.3;261.812;12.10777;3295.199;0
3026;5004118.1;323.76;-685.4;261.832;12.10954;3296.274;0
3027;5004118.0;323.76;-685.5;261.832;12.11131;3297.354;0
3028;5004118.0;323.8;-685.5;261.872;12.11131;3298.42;0
3029;5004118.0;323.81;-685.5;261.882;12.11131;3299.499;0
3030;5004117.9;323.84;-685.6;261.912;12.11307;3300.573;0
